Twitter Username,Post,Date Posted
@KingAlister2001,"ABU
UMNO will continue being in power by using race & religious card. Why do you think Ismail Sabri is pushing the use of Malay language so much? because his English skills is not on par?

As long as Malaysia is divided & politicians work for money UMNO will be in power.","Apr 24, 2022"
@KingAlister2001,"Average tenure of every PM from UMNO (excluding Mahathir) is 2 terms.
If Zahid, Mohd Hassan & Ismail Sabri is on the waiting list..satu hari nanti could be anywhere between 20 to 30 years","Nov 10, 2022"
@KingAlister2001,"But the party president Zahid is the one who will be invited to the palace if BN gathers 112 seats..not KJ not Ismail Sabri.

Will KJ say that his support is not for Zahid if BN gathers 112 seats?","Nov 5, 2022"
@KingAlister2001,Compared to Ismail Sabri? Yes I agree he is PM material,"Nov 9, 2022"
@KingAlister2001,"I guess Zuraida threatened Ismail Sabri that 3MPs would withdraw support if he got rid of Zuraida.

At the same time he does not want to piss Bersatu else they would withdraw support.

The coward is skating on thin ice","Jun 23, 2022"
@KingAlister2001,"I see no updates from any party leaders. At a time like this I think party leaders should come out and start giving some insights to reduce the uncertainty

Uncertainty is very dangerous ..Where is Ismail Sabri, Muhyiddin, Anwar, Rafizi, Hadi, Zahid..","Nov 20, 2022"
@KingAlister2001,"Let me guess the gameplay

UMNO 10 withdraw support on PM hoping forcing GE15.

PH will give support for Ismail Sabri but will not join his cabinet, so that Najib & Zahids case will continue in  court till they get to jail.

Ismail Sabri becomes president, then calls for GE15.","Aug 22, 2022"
@KingAlister2001,"More willing to play politics over discussing.

6months down what belonged to the people is not given because PN is so egoistic and not willing to discuss.

Never in past has the opposition received any allocation until a MOU with Ismail Sabri was signed.",May 8
@KingAlister2001,Now imagine Ismail Sabri up there,Mar 30
@KingAlister2001,"Since you are an IT genius, super hardworking & so kind to help everyone... can you get his asset declaration during Ismail Sabri administration & not Muhyiddins administration.","Nov 4, 2022"
@KingAlister2001,So Najib is saying Ismail Sabri from UMNO & Hishamuddin from UMNO are not capable ppl?,"Jun 7, 2022"
@KingAlister2001,"Undi BN demi kestabilan!

I really want to see UMNO withdraw support from Ismail Sabri allowing the govt to collapse to give way for GE15

Then we see numb nuts undi BN lagilah demi Kestabilan","Aug 26, 2022"
@KingAlister2001,Zahid will not even keep the promise of Ismail Sabri being the PM if BN wins..so why talk about PH manifesto?,"Oct 4, 2022"
@Kingloki64,"When you were PM and Home Affair Minister, U didn't do it, after all you and your gangs ruled the government and appointed all the key people involved in all prosecution matters,  you also could have instructed Ismail Sabri to do it. Why didn't u? Why now you're challenging Sprm",Mar 12
@Kledangrange,Ismail Sabri may end up being misunderstood in his poor command of  English,"May 16, 2022"
@KlutzyKucing,"Ismail Sabri Poster Boy?

Hahahaha.... betul2 budak pasang poster lah ko Mael.

Zahid is garnering power left and right now within the party.","Nov 1, 2022"
@KlutzyKucing,"They were rushed into being following the coup (2020 for the drones and in 2021 the jets) by the then new defence minister, none other than Ismail Sabri, who has now taken over as prime minister.","Nov 13, 2022"
@Kontraktor_Anda,Dont worry. Ismail Sabri is clean he deserve to  continue as PM,"Nov 1, 2022"
@KopiDan,"The problem is en bloc situation post anti hopping law. And SD by Umno MP's. U can ignore and proceed, but Muhyiddin fell before. Even Ismail couldn't hold the demand for early PRU. We shall see if Anwar able to 'tarik tali' and strike balance to 
Achieve PH policies despite this","Dec 3, 2022"
@Krishna05643750,"Not true...he can't choose the PM he 'thinks' has the majority support. Support has to be proven by statutory declaration. That is how Midin, Ismail Sabri and now DSAI were whose.",Apr 18
@Krishna05643750,Sorry....these were all set in motion by the previous govts and finalised only now. Ismail Sabri didn't lift a finger but enjoying the credits.,"Aug 22, 2022"
@Krishna05643750,That is typical Ismail Sabri. He is not capable of fixing the economy....only capable to playing the race card.,"Aug 15, 2022"
@Krishna05643750,"U r such a Najib ass licker. Everyone knows Najib wields a lot more power that Ismail Sabri. Continue licking bro, good for your tongue muscles.","Sep 16, 2022"
@Kull_Maestro,At least to them..the 115 PN numbers might not achieve...that their abah question publicly..most already know it's more a less like Ismail Sabri sign with PH last term...,"Dec 15, 2022"
@KumareshArishan,"Verbally they said Ismail sabri as PM,but legally shows that Ahmad zahidi as PM bro(clear throats)","Nov 3, 2022"
@KylaWas70984844,"The government has agreed to increase the allowance of volunteer community development assistants from RM500 to RM800, which will benefit 9,439 Community Development Department (Kemas) staff, Datuk Seri Ismail Sabri Yaakob announced today.","Aug 29, 2022"
@LBercerminMata,"in fact,if pn become government they also wont able to face the cartel problem...the cartel will give them problem too,like to the current gment,like to ismail sabri gment. i think muhyidin also know this,bcos he has become pm before.",Mar 8
@LBercerminMata,"kj should become pm if bn-umno win ge15,not ismail sabri ","Nov 12, 2022"
@LBercerminMata,"so the candidate for pm from bn-umno is zahid hamidi,not ismail sabri. 

i hope bn-umno confirm this, no need to hide anymore & say ismail is the bn-umno pm candidate or poster boy.","Nov 1, 2022"
@LaiKH5,"Same goes to Muhyiddin, when UMNO decided to push the button ,did he resign immediately,he still held on, hoping Ismail can get support from other UMNO members for him
PH can also do that at that time ,","Mar 15, 2022"
@LangRubin,"During Najib's rule I got full family Brim, during Muhyidin Yasin and Ismail Sabri administration I got senior citizen with a daughter@RM600/ But during AnwarIbrahim's Unity government my STR amount was reduced to just RM100!",Apr 20
@LeBarnacle,ALERT: Ismail Sabri just arrived for Special Umno meeting at PWTC.,"Oct 4, 2022"
@LeBarnacle,"After all said & done (in last 6 months), this gomen is 100% better than Ismail Sabri & Muhyiddin’s combined. This is what we’re after right? A marked improvement. Kalau nak perfect, pindah negara lah lain while others work inch by inch, row by row to grow this blessed country.",May 30
@LeBarnacle,"If election is held tomorrow, Ismail Sabri, KJ, Muhyiddin, Azmin will be wiped out. 

Keep up the momentum.","Nov 7, 2022"
@LeBarnacle,"It’s all up to Ismail Sabri whether he has the political cojones to neutralise Zahid, Najib and MKT Umno. 

Tun and Najib have proven their ruthlessness when Anwar was jailed. 

But Ismail Sabri.. ada berani?","May 19, 2022"
@LeBarnacle,"One final hurrah/holiday (sponsored by taxpayer funds) before Parliament is dissolved. 

Like why the hell is Ismail Sabri visiting Japan? Nak makan sashimi ke?","May 24, 2022"
@LeBarnacle,Propaganda is working where people have accepted the reality that food prices are high as it is. And Ismail Sabri looks like that Imam at your local surau. All is well.,"Aug 27, 2022"
@LeBarnacle,"So what happened these past few days? 

Tun may be working with Ismail and Pas? Muhyiddin can’t even control his own party? Rafizi given blank cheque in running PKR?","Sep 4, 2022"
@LeBarnacle,"So what will happen today? 

Umno will pull out of government? 

Ismail Sabri sacked from Umno?","Aug 23, 2022"
@LeaCamilea,"Citizens are reminded to follow the SOP during Hari Raya to avoid the spread of Covid-19. Datuk Seri Ismail Sabri Yaakob (Prime Minister) stated, even though the Covid-19 was still spreading, the government will not entirely shut down cross state and district activity.","Apr 28, 2022"
@LeongWaiKitCNA,"Cambodia set to host world leaders at @ASEAN Summit 

@POTUS, @antonioguterres among leaders invited

ASEAN leaders, foreign ministers - except #Myanmar - also set to attend

Malaysia’s PM Ismail Sabri and FM @saifuddinabd will be busy with general election","Nov 6, 2022"
@Liam_KCH90,"I read until ""Speaking to Utusan Malaysia, the former Umno minister said Ismail Sabri Yaakob’s cabinet selected him to serve as the envoy in February 2022.""",Feb 14
@Libertarian196,"EILEEN NG @AP 
Nancy Pelosi left Malaysia and was expected to visit Taiwan..plane carrying Pelosi and her delegation left from a Malaysian AF base after a brief stopover that included a lunch meeting with PM Ismail Sabri Yaakob, an official said on condition of anonymity.
@rwac48","Aug 2, 2022"
@LibremokoOK,Ismail Sabri :My congratulations to Ferdinand Romualdez Jr. who has been appointed the new President of the Philippines. I hope the relationship between Malaysia and the Philippines will continue to be strong for this joint success,"Jul 2, 2022"
@LiewChinTong,"It is the duty of GPS to ensure every Sarawakian has the chance to vote in a free, safe and accessible way during elections.

As an indispensable part of the Ismail Sabri govt, we believe that GPS will have no problem in delivering this game-changing reform before the next GE.","Aug 21, 2022"
@LiewChinTong,"Now, UMNO Team A led by the court cluster is pushing for a showdown against Team B’s PM Dato' Sri Ismail Sabri by pushing for a snap poll. 

It’s the court cluster’s 3rd attempt to bring down the sitting govt since 2018 after having brought down the PH government & the TSMY govt.","Jul 12, 2022"
@LiewChinTong,"Now, who is screaming ""bring back GST""? Najib Razak.

Ismail Sabri should really do a background check on those who fed him the idea of reintroducing GST, especially when it is a year or so before a GE has to be called.","Jun 2, 2022"
@LimJane14,Awesome PM Ismail Sabri! A leader that willing to voice out for the world safety issues,"Oct 3, 2022"
@LimJane14,"So many complain on PM , and what you guys did ? Just know how to complain and never appreciate what PM done ! Malaysia is getting better is because of Ismail Sabri, not with your lame post","Aug 2, 2022"
@LimJane14,Thank you PM Ismail Sabri!!!,"Oct 3, 2022"
@LindaPotato,"Also stop putting ismail sabri on my timeline, he didn’t have the power to improve mcd french fries anymore ",Jan 23
@LisaSmi27192589,"News on #Malaysia | Malaysia Prime Minister Ismail Sabri Yaakob said he would not delay the dissolution of parliament, amid continued pressure from his party to hold a general election as soon as possible.","Jun 2, 2022"
@LmaoGPT,"Wow, deeper than Muhyiddin or Ismail Sabri's administrations? That's like saying the ocean is wetter than a swimming pool. #JustPoliticianThings",May 11
@Lorienmd,"Personally, I think Ismail Sabri nih genuine. Expensive fashion taste, not charismatic but he’s unwavering in what he believes. Gonna miss him. Not much though","Nov 21, 2022"
@LoshadSpaceport,"I think the same for Malaysia, my homeland.

It is better off keeping its unique monarchy, but much more so with fools like Hadi, Muhyiddin, Ismail Sabri, LGE, and other failures out of the government.","Oct 24, 2022"
@LoshadSpaceport,"Ismail Sabri, are you going to let PAS take over?","Nov 22, 2022"
@LowElsielow,Annuar fights for PM Ismail Sabri  who is terrified whether his political life will end today or tomorrow.,"Jul 1, 2022"
@LowElsielow,"Ismail Sabri Yaacob

Not very bright. He jumps up and runs like a hare whenever some big gun in Umno claps loudly behind him. Looks like a lost sheep when attending international events because of his limited English. As far as performance goes, we could only rate him an F.","Oct 25, 2022"
@LuqmanKamal009,"Layak digelar tokoh, yes. The best in the history. But to called her Dr is a no. Still same case as ismail sabri. Both were not a Dr","May 27, 2022"
@LyanaKhairuddin,"Yes. Muhyiddin was 17months, Ismail Sabri 15 months","Oct 10, 2022"
@MAmmerRaphael,May NATIONAL Security improve and be free from external threats. Congratulations PM Ismail Sabri,"Jul 21, 2022"
@MBolhassan,"The internal strife within UMNO going to reach boiling point…

We all know Ismail Sabri is using his position as PM to win over UMNO..once he becomes president then bye2 kluster mahkamah…","Aug 28, 2022"
@MG92__2,"After hearing the news that Ismail Sabri wanted the world to know and love Bahasa Melayu, Jesus decided to identity himself as 'Yah, Weh'.","Mar 26, 2022"
@MG92__2,"Ismail Sabri breaths a sigh of relief after reading the verdict of Najib's case.

Happiest man in Malaysia.","Aug 23, 2022"
@MHHBJA2005,"Between Khairy Jamaludin (if he refused to became PM @ lost seat), Ismail Sabri (if UMNO nominated), Rafizi Ramli (if Anwar lost seat) or Muhyiddin Yassin (if lost, Abdul Hadi will reppaces him) could be the last one. And now, about the party issue, that's not the issue.","Nov 19, 2022"
@MHHBJA2005,"Four-point meeting with moderate Malaysian Prime Minister Ismail Sabri Yakob & Ultra-Hardline Turkiye President Recep Tayyip Erdogan to discuss 7 MoU agreements, Palestine, food supply & technology. Don't forget to include the issue of fighting Islamophobia.","Jul 8, 2022"
@MHHBJA2005,"I hope that Prime Minister Ismail Sabri's factions, namely GPS, PAS etc. such as the pro-Islamic party PH & (and) PN will not be influenced by the words of the pro-Najib faction because Umno is increasingly divided ideologically.","Aug 29, 2022"
@MHHBJA2005,I was so impressed with Malaysian Prime Minister's actions (Dato' Sri Ismail Sabri bin Yakob) for speak in Malay at the General Assembly of the United Nations (UN) Council. Alhamdulillah.,"Sep 24, 2022"
@MHHBJA2005,"The Malaysian Parliament was officially dissolved on 10/10/2022, after the presentation of the 2023 Budget. The 15th General Election will be held within 60 days after Prime Minister Ismail Sabri Yakob meets the Yang di-Pertuan Agong @ Malaysia's Supreme Leader.","Oct 10, 2022"
@MHaffizJ,Najib is more charismatic than Ismail Sabri like how did we even get to this point ,"May 12, 2022"
@MIA05223124,People blame you not Ismail Sabri. Pathetic.,Jan 14
@MKRISHNAN39,THE SARAWAK PREMIER WAS ARROGANT WHEN HE MENTIONED THAT GPS WILL NOT WORK WITH PAKATAN HARAPAN. HE MUST REMEMBER THAT PAKATAN WAS THE PARTY SIGNED MOU WITH PM ISMAIL SABRI TO PASS IN PARLIAMENT THE MA 63 SO THAT SARAWAK WILL BE AN EQUAL PATNER AND NOT TREAT AS A STATE IN MALAYSIA,"Nov 20, 2022"
@MMukhlisMurzany,"The figures tell the whole truth, and if this is the case Dato’ Sri Ismail Sabri (DSIS) is doing it right for the Rakyat. The amount of subsidies Malaysians will be benefiting from this year is almost twice the size from 2021, 

#Proi5","Jun 25, 2022"
@MSKZ68318340,"ATB PH! It seems this 3-month-old Govt is besieged wt so many demands by so many parties to settle the many issues facing the nation. Wondering what these parties were doing when Ismail, Muhyiddin & Mahathir were PM. So Saifuddin, better pull up your socks or else its g'bye PH",Feb 4
@MYBahasBola,"We've had Tun Mahathir making a comeback, Muhyiddin Yassin taking over, and then Ismail Sabri as Prime Minister. Are you curious what would it be like with Anwar Ibrahim at the helm?","Nov 17, 2022"
@MYCOVIDCasesBot,"(Pending update for results)

MAIN POINTS: Ismail Sabri Yaakob (BN) wins Bera seat (The Star)

#MalaysiaMemilih #PRU15 #GE15

(do note that this is updated manually)","Nov 20, 2022"
@MY_MilliFalcon,"Now we have MIA - appropriate for two of these people eh…

M - Muhyiddin
I - Ismail Sabri
A - Anwar",Jan 25
@M_alshekh58,"I knocked on the door until all my board
You spoke to me

She said, O Ismail, be patient
I said, O Asma, family of Sabri
",May 18
@MaarranK,Hahahaha I’m not sure for whom but King did invited all the Rulers for a meeting and then announced who is the PM. I think for Ismail Sabri..,"Nov 23, 2022"
@Mabdull04360476,Shame full mahathir and ismail sabri eat dog shits .. .,"Apr 27, 2022"
@Mabdull04360476,This people say mohanad abdullah dog now we say this people indian pariah state radio station eat dog shits with mahathir and ismail sabri shamefull country .. .,"Apr 27, 2022"
@Mabdull04360476,Where Ismail sabri and Hismuddin hide now .. .,"Jun 6, 2022"
@MacLimYK,"Bro, he joined Bersatu during Mahathir era. Now he is part of Ismail Sabri cabinet.","Aug 23, 2022"
@MacLimYK,"Bro, you are in the caves or what. Do not deny he is part of Ismail Sabri cabinet and Bersatu no longer with PH","Aug 23, 2022"
@MadusalahW,Lol u hv no choice but to trust Ismail Sabri since he is your guy now hahahaha.,"Nov 30, 2022"
@MadusalahW,"U should read what Ismail Sabri said about how the allocation was recorded, it was all there.....next time don't ponteng the parliament discussion .....","Nov 30, 2022"
@MadyasirAB,That’s why I compared with Mahathir. Not Ismail Sabri & Muhyiddin.,"Nov 25, 2022"
@Magicmush7,True 22 months under PH is far from perfect. But compare to those times under Mahiadin and Ismail Sabri... No contest.,"Nov 17, 2022"
@MahamoodMubarak,"i was telling a friend, malaysian living in KL, 36k people died because of covid, under muhyidin and ismail sabri. she didnt know.","Dec 2, 2022"
@Malacire,"Failure of the education to reignite/reconnect with students post MCO. Over 50K students have dropped out. Govs under Mahaiddin & Ismail Sabri failed miserably on this part. But then, these 2 were never leadership qualities.",May 24
@Malacire,Justice prevails. And Malaysians can thank her and her team for staying true amidst all interventions and influence. And also for Ismail Sabri who continue to remain neutral and not to influence the court.,"Aug 23, 2022"
@Malacire,We have Ismail Sabri to thank for it.,"Nov 23, 2022"
@MalayaSleeping,"And just like that, POOF, all is well with the world. Because.. “people changed”. 

Wonder if you lot would accept UMNO political figures like Ismail Sabri into the fold if he were to “change”. Or Jalal for instance.","Oct 13, 2022"
@MalayaSleeping,But it wasn’t Ismail Sabri who spelt it. It was @bernamadotcom.,"Oct 18, 2022"
@MalayaSleeping,"Ismail Sabri is a limp leader.
That’s why KJ wants to support him as a front so he can control Mail.","Nov 15, 2022"
@MalaysiaMFA,"2/ Prime Minister Dato’ Sri Ismail Sabri Yaakob conveyed his appreciation to the Emir of Qatar, HH Sheikh Tamim bin Hamad Al Thani for making Malaysia as Qatar’s preferred investment destination in South East Asia.","Mar 31, 2022"
@Malaysian10,"Let it be, Ismail Sabri wants to be the shortest PM in Malaysia history.","Oct 10, 2022"
@Malaysian10,No to Zahid Hamidi as PM. No to Ismail Sabri as PM.,"Nov 5, 2022"
@Malaysian10,"Possible PN-BN tie-up after polls means that BN stability is fake. That's proven during Ismail Sabri gov. Also, UMNO and Bersatu are enemies.","Nov 15, 2022"
@Malaysian10,"Simple for voters. No Ismail Sabri, no Zahid Hamidi as PM.","Nov 1, 2022"
@Mamato_Marcello,Care to explain why so many hate comments n rts? Just because Ismail Sabri eja tose and then the authority of bahasa Melayu said ejaan dia betul? We don't see Italians butthurt tengok kita eja spaghetti as spageti or the French tengok eja croissants as kroisan?,"Oct 17, 2022"
@ManBigong,Muhyiddin claimed he was the most successful PM able to subdue the pandemic acclaimed world wide but we are baffled why did he step down give way to Ismail some kindergarten kids were also laughing.,"Nov 9, 2022"
@ManBigong,Once parliament dissolved there is no guarantee Ismail Sabri will be the PM the rogue Zahid stand a good chance if Umno win because he is the president not convicted yet so PM must think carefully before trying to hasten it and listen to them.,"Jun 3, 2022"
@ManBigong,The two got donkeys got no where to run nobody  wants them except Pbm led by traitors the party with no future if Umno accepted them just to make them a scape goat learnt what happened to Muhyiddin lost premiership to Ismail Sabri can Pbm beat Umno in the game.,"Oct 2, 2022"
@ManBigong,Umno cannot be trusted they kicked Muhyiddin out and replaced with Ismail Sabri so Anwar got to think carefully by releasing Najib he is putting his position on stakes.,Apr 8
@ManBigong,What the nation need is a dedicated capable and honest PM from Mahathir to Ismail Sabri era none of them fit the equation they have their own agenda their family and race first then come to the nation.,Mar 6
@MaranMatters,"Najib failed, Tun M failed, Muhyiddin failed, Ismail Sabri failed...... Will @anwaribrahim fail as well?",Feb 12
@MaranMatters,"Well, they are all from the same school.
Obviously, no difference between Muhyiddin, Ismail, Zahid and Anwar.","Dec 18, 2022"
@MaranRam5,"YDPA said today he had no choice but to give his consent for the dissolution of Parliament sought by DS Ismail Sabri due to “disappointing” political developments.

The Tuanku wishes to return the mandate to the people coz Tuanku himself can't stand the political circus here!!!","Oct 10, 2022"
@MarcusChee12,"All these high profile cases duly dealt with, is just making Ismail Sabri's administration look better & better. A far cry from PH's cheap tactical misuse of power. I believe in your heart of hearts you truly regret allowing your govt to do that because now no one believes you","Sep 1, 2022"
@Marissa69670813,"Honored to receive Prime Minister YAB Dato' Sri Ismail Sabri Yaakob 
@IsmailSabri60
 at my residence to sign a book of condolences for former PM ABE Shinzo. We talked about our cordial meeting with PM Abe last March in KL.  &  will continue enhancing #LEP as we discussed.","Jul 15, 2022"
@MarissaZ12,This is last year's finding. PM Muhyiddin AND PM Ismail in charge. Najib got no pull already.,"Jul 1, 2022"
@MarkLarenF1,Mahiaddin and Ismail Sabri were such incompetent turds how tf did they garner ANY support let alone a quarter of the vote each???,Jan 19
@Marlene06139516,"News on #Malaysia | Malaysia Prime Minister Ismail Sabri Yaakob said he would not delay the dissolution of parliament, amid continued pressure from his party to hold a general election as soon as possible.","Jun 2, 2022"
@MarrybrownMY,"We even had our very own Prime Minister, Dato' Sri Ismail Sabri bin Yaakob grace us with a surprise visit! we've met many wonderful people and felt really grateful to share our homegrown flavours on an international stage.","Apr 1, 2022"
@Mat_Jaket,BREAKING NEWS : Chinese businesses have declared that they have no confidence in Ismail Sabri's leadership. Expect investment numbers to go down or remain stagnant and MYR to go down further.,"Jun 15, 2022"
@MattPhoon,"Menahan diri
Because if it was Ismail Sabri we all know la ",Feb 1
@MaveLoh,Hishamumuddin… don’t go PNs way.. don’t support PH.. just do MOU.. like what PH has done for Ismail Sabri.. time to reciprocate.. for the nation pls.. PH supporters are more aligned to BN rather than PN.. PN is too extreme for us minorities.. we need you to compromise pls,"Nov 21, 2022"
@MaveLoh,Michelle.. it’s Not confirm yet.. better not out it up.. wait for Kings and royals answer.. UMNO just said not led by PN.. maybe Ismail Sabri May be back as PM.. then Muhyiddin as mentor minister,"Nov 24, 2022"
@MaybeAmerCool,"Saturday, 16 April 2022, Bera - It has been 2 years of us since the last Eid Al-Fitr were celebrated. Our Prime Minister, Datuk Seri Ismail Sabri Yaakob allows citizens to see their beloved family and love one on Eid.

#MMC1102C #COM201 #HARIRAYA2022 #EidAlFitr","Apr 28, 2022"
@Mboon91360656,"Vote for ismail Sabri means voting for pro-lewat party , a party that corrupts everyone and everything","Nov 1, 2022"
@McGarmott,"But do not commit fitnah/throw tantrum & say that voting for PH and PN are no different. We still don't have a great govt, but it's already better compared to the Muhyiddin & Ismail administrations.

Incrementalism means taking & building upon these small gains.",Mar 15
@McGarmott,"Reminder to all: a vote for BN/PN is a vote for Wee Ka Siong to return as Minister of Transportation (among many other things).

Ismail Sabri himself said today one ah.","Nov 9, 2022"
@McGarmott,"That just sounds like Ismail Sabri is screwed whether UMNO wins the election or doesn't. 

Wonder what the next move of a man in that position will be. ","Aug 27, 2022"
@MdDzul,"It's BN's call now. PM must be from BN then. It's either Zahid, Tok Mat or Ismail Sabri as per endorsement in PAU. Might as well start mind resetting for it may just be so, like Perak and Pahang. Anyway, can be any other though. Let's see how it goes. ","Nov 23, 2022"
@MdYousoff,Mungkin Ismail Sabri want to continue as PM.... Who knows anything can happen in a crisis.,"Nov 23, 2022"
@Meg_Suppiah,Why did u not ask UMNO the same question? BN's Poster Boy is Ismail Sabri but the PM in waiting is Zahid Hamidi. You got anything against DAP/PH politicians? U indeed have an inferior complex. Go back to ur cave!!,"Nov 1, 2022"
@MeizanAsyraf,As happy as ismail sabri,"Nov 21, 2022"
@Melanie01135951,Indonesian Education Minister Nadiem Makarim rejects the suggestion by Malaysia PM Ismail Sabri on making Bahasa Melayu an official ASEAN language. He leaves the door open for exploration but insists that Indonesian is in a better position.,"Apr 9, 2022"
@Melissa89475318,"Foreign Minister Dr. A. K. Abdul Momen, MP called on Malaysian Prime Minister H. E. Mr. Ismail Sabri Yaakob in Kuala Lumpur today. HFM exchanged felicitations with the Malaysian leader on the occasion of the fifty years of bilateral diplomatic ties between Bangladesh & Malaysia.","Jul 25, 2022"
@MetManB,Having trouble sleeping? Look at Ismail Sabri's face.,"Oct 27, 2022"
@MichaelHoh6,Poster Boy Ismail Sabri would rank as 2nd,Mar 1
@MichaelNgKT1,"I see your point. But still, that shouldn't be the way they treat the current PM of a country. He is still the PM after all. With all the current going ons in the recent Umno GA, my guess is, Ismail Sabri's days as PM are numbered. Sad but an honest opinion...","Mar 19, 2022"
@Michell20688492,"1. Bagan MP Lim Guan Eng has urged Prime Minister Ismail Sabri Yaakob to personally step in to repair Malaysia's relations with Indonesia, after Jakarta temporarily stopped sending workers here.

Lim says this is to tackle the ongoing worker shortage and provide economic growth.","Jul 20, 2022"
@MickSTaylor,"UMNO did that, or Ismail Sabri? ;)","Mar 23, 2022"
@Mikeshashimi,PM Ismail Sabri can use this to his advantage to remain PM. It's to his benefit to stay away from any/all of the court proceedings (eg. Zahid especially).,"Aug 24, 2022"
@MimugWukui,Kesenjangan. I learned more BM words from @anwaribrahim  than Ismail Sabri,"Dec 6, 2022"
@Mirafirda,How you claim the tail end of ‘22 is Madani government when they were in power very late in the year and haven’t yet done anything is cynical by itself. Maybe give Ismail Sabri some credit to show you are neutral?,May 2
@MissShirleyLIM,"I didnt said, its crime! Hooefully she will pay visit Muhyidin, Najib, Ismail Sabri as well.. or Anwar Ibrahim too","May 22, 2022"
@MissShirleyLIM,I think Ismail Sabri & KJ,"Dec 4, 2022"
@MizahPhar,I feel like I should be preserving my energy and controlling my peace but every now and then mfs like Ismail Sabri and his kind will trigger me  good morning Sunday ,"Jul 17, 2022"
@Mkrz29,"Don't forget Ismail Sabri, Muhyiddin Yassin who didn't interfere the court proceedings.","Aug 23, 2022"
@Mkrz29,"It's unusual that Agong call Ismail Sabri into the Palace, instead of Zahid.","Nov 21, 2022"
@Mkrz29,"UMNO need to open up their minds, it's your bossku fault for wrongdoings. Ismail Sabri and TSMY has done their part to not interfere court proceedings.

This is what I hate, a corrupt, you support. A honest man. You despise. What a world we live in Bolehland.","Aug 26, 2022"
@Mob_Cyber04,"One thing good about Ismail Sabri is that he does not interfere with Najib's case.

for the first time PM didn't influence the result of high profile case.","Aug 23, 2022"
@Monarkis2,"Anwar is a strongman leader. He is not some namby pamby clueless halfwit like Muhyiddin & Ismail Sabri were, that can hv the rug pulled frm under him. Mahathir was his guru. Now that he has power he’ll hold on to it with every means at his disposal. He’ll be around for a while","Nov 28, 2022"
@MorningContext,"Prime Minister Ismail Sabri Yaakob’s ruling centre-right Barisan Nasional coalition, headed by the United Malays National Organisation, won just 30 seats.","Nov 21, 2022"
@MoshMj,And it’s also a clear signal that Ismail Sabri shall not be BN’s candidate for PM in GE15. It is very clear that Zahid will make sure he is BN’s candidate for PM,"Aug 29, 2022"
@MoshMj,"Hahaha….yes I will propose Ismail Sabri. Whether I will also or will not propose my own name, is purposely left open…HAHAHA. He could have made it crystal clear but he chose not to","Oct 18, 2022"
@MoshMj,"I’ve compared with the power held by Mahathir, Najib, Mahiaddin & Ismail Sabri. Anwar is still way way better, by far!","Oct 23, 2022"
@MoshMj,"Maybe. But Najib & Zahid supporters in UMNO will in the end fall in line & follow the gravy train ie the new Warlord named Ismail Sabri. That’s what Umno has & will always be..”Dulu, kini & selamanya”","Aug 23, 2022"
@MoshMj,Ookayy. So what does this mean? Is PN now pulling away support from Ismail Sabri as PM? Yes/No? What is the impact of this statement coming from Mahiaddin? Meaningless ??,"Sep 24, 2022"
@MoshMj,The only reason for such rumours and lies: Because PH leaders & machinery are so very united now. Whereas Bersatu & PAS are panicking & begging for help from UMNO which is split between Zahid vs Ismail Sabri,"Oct 16, 2022"
@MoshMj,This is also politics. Ismail Sabri must be extremely happy today and I’m quite sure he prefers Najib to stay in jail so that Ismail Sabri can continue being PM without being disturbed by Najib,"Aug 23, 2022"
@MoshMj,"Until the law is changed, this is true since 1957, same for all commonwealth nations. This statement by Ismail Sabri, also applies to Umno leaders who want GE this year. While Ismail Sabri is only Umno VP, as PM, he has full discretion when to advise YDPA","Oct 4, 2022"
@MoshMj,"You’re free to convince MPs from BN, GPS, GRS & Warisan to withdraw their support from DSAI & PH, so they will then support Mahiaddin, Hamzah, Azmin, Ismail Sabri, Hadi & Mahathir back in power",May 9
@MrPumpkinHead2,"Easy. The answer is 75years old minus 62years old, u get 13 years olds different. That’s how Ismail Sabri is younger than Anwar Ibrahim.","Nov 27, 2022"
@Mr_Alliv,Ismail sabri PM should hire u as his special advisor ,"Aug 10, 2022"
@Mr_Alliv,PM Ismail Sabri has a very bright future when he can eliminate Najib (ongoing in the court) and Zahid (ongoing LCS case) ?,"Aug 18, 2022"
@Mrhiddent,"Anwar ibrahim pm
Ismail sabri Tpm
Or someone from borneo Tpm","Nov 20, 2022"
@Mrhiddent,"My prediction Anwar Pm
Tpm ismail sabri","Nov 20, 2022"
@Muhamad90367929,He is with Zahid Hamidi Not Ismail Sabri..,"Aug 21, 2022"
@Muhamad90367929,"Malaysia is Not desperate, Ismail Sabri is Very desprate.","May 18, 2022"
@Muhamad90367929,"Well Done Ismail Sabri, Stupid UMNo supporters just love Hopeless Leaders !!","May 16, 2022"
@Muhamma42876538,Zahid Komidi should keep dreaming cause Ismail Sabri is smart,"Sep 18, 2022"
@MuhayatAjwad,Nina ismail sabri dah up status. Come on nurul zahid. Do something,"Nov 21, 2022"
@MuhdHafis_J,PM candidate from BN Ismail Sabri - 62 year old.,"Oct 25, 2022"
@MuhdarieffH,"Changing new Prime Minister will help, This chicken problem is very embarrassing for our country, as small as this problem cannot be solved by the government, how does Datuk Ismail Sabri want to govern our country?","Jul 4, 2022"
