Twitter Username,Post,Date Posted
@Queennwong,Is there any statement or explanation from DSAI for choosing Zahid Hamidi as DPM? #AnwarIbrahim #CABINET #kabinet2022,"Dec 4, 2022"
@Queennwong,"Just in: Church is praying for our country, New Cabinet & YB Dato Seri Anwar Ibrahim.  #DSAI #AnthonyLoke #Malaysia #kabinet2022","Dec 4, 2022"
@Queennwong,"Twitter make me felt so close to everyone. The politicians in Malaysia, public figure, and also I make a new friend here  #PRU15 #GE15 #Istana what’s #AnwarIbrahim Wong An Wah #agong #MalaysiaMenunggu #Abangjo #IstanaNegara #PakatanHarapan","Nov 24, 2022"
@Qwakas,#DSAI good luck. We have waited so long for you. ,"Nov 27, 2022"
@RKRay1818,"Hara Hara Mahadev
Finally @anwaribrahim becomes the 10th PM of Malaysia. We hope you will stir our beloved country back to the glorious era and we will support you in all your effort. Congratulations DSAI","Nov 24, 2022"
@RPdotAsha,"Monday holiday 
#AnwarIbrahim","Nov 24, 2022"
@RSF_inter,"#Malaysia : RSF calls on PM @anwaribrahim to explain how #Pakistani journalist @SyedFawadAli303 came to be deported back to his country of origin. He had been living as a refugee in Malaysia for years, after being kidnapped and tortured by Pakistani intelligence services. [½]",Jan 4
@RT_India_news," King to Choose PM after Contenders Fail to Gain Majority  
 
Malaysia’s unprecedented election last Saturday resulted in a hung parliament, as neither opposition leader Anwar Ibrahim nor former premier Muhyiddin Yassin could manage a victory. (Reuters)","Nov 22, 2022"
@RaKashim,"#AnwarIbrahim

And (that) Allah may aid you with a mighty victory 
-Quran 48:2-","Nov 24, 2022"
@RaKashim,#DSAI 10th prime minister - indeed ALLAH is ever watching And He is with those who is patience.,"Nov 21, 2022"
@RaKashim,"#DSAI 10th prime minister.
Let’s pray and know who we are asking from if ALLAH can split the sea for prophet MUSA (peace be upon him) and cool the fire for prophet ibrahim (pbuh) and give the most magnificent kingdom to prophet sulaiman (pbuh)then nothing is impossible. Make dua.","Nov 21, 2022"
@RaKashim,"#dsai 
Both this media in Malaysia @SinarOnline @501Awani has been sharing unnecessary post in regard to who the rakyat want as their PM. We have made our choice via #PRU15 hence sharing poll conducted via social media is not only immature but also irrelevant and irresponsible!!!","Nov 22, 2022"
@RaKashim,#dsai kindly please banned Tik tok from Malaysia for good. Freedom of speech should come with maturity and responsibility yet the culture of hate and insensitive among this Tik tokker is very concerning,"Nov 21, 2022"
@RaKashim,"Why no PN because My religion never thought me to mock and disrespect other race or other religion, ALLAH mention that He have honour the son of Adam (17:70) hence is an obligation for all Muslim to respect everyone regardless of their race and religion. #PRU15 #DSAI","Nov 21, 2022"
@RaKashim,"“And We made from among them leaders guiding by Our command when they were patient and [when] they were certain of Our signs.” 
(Quran, 32:24)

#DSAI 
PM10
#DSAIPM10","Nov 24, 2022"
@RachaIsaiah,"Congratulations @anwaribrahim on yr appointment as the 10th Prime Minister of Malaysia. All the best, let's make  great again! #kitaboleh","Nov 24, 2022"
@RachelMears18,"We welcome Prime Minister 
@anwaribrahim
's recent remarks on Myanmar, support his call for new ASEAN mechanisms to end the junta's atrocities. Thanks Malaysia for your solidarity with #Myanmar people.",Feb 19
@RachelS69676542,"Compilation of world leaders congratulating 
@anwaribrahim
 on his appointment as  Malaysia's 10th Prime Minister.  #pm10malaysia #AnwarIbrahim 

This is a 

*This thread excludes wishes from foreign missions, embassies, and world bodies.","Nov 28, 2022"
@RacquelBayan,Pangulong Ferdinand R. Marcos Jr.: I would like to congratulate my good friend Anwar Ibrahim on his election as Prime Minister of Malaysia. I look forward to the stability that his leadership will provide Malaysia and the region. | @radyopilipinas1,"Nov 25, 2022"
@Rainbowpops11,Congratulations  pm10. #AnwarIbrahim,"Nov 24, 2022"
@RajaKucing_YNWA,Dr @AbdMydin can you please try persuade @rafiziramli and @anwaribrahim to have a slot in Jelajah Mega Ayuh Malaysia in PUTRAJAYA? probably 2-3 days before 19th Nov. Prediction it will be a blast!! ,"Nov 3, 2022"
@RajaPetra,"If not because of Anwar Ibrahim’s many sodomy cases, Malaysians would not understand what a ‘backdoor’ government means. Today, ‘backdoor government’ is the most often word used in Malaysia.","Nov 17, 2021"
@RajaPetra,Some believe Covid is a US conspiracy. Some believe Russia is going to trigger WWIII. Some believe Anwar Ibrahim will save Malaysia by becoming PM10. Some believe they can still go to heaven even if they murder as long as they taubat before they die. So believe what you want.,"Feb 6, 2022"
@RajaPetra,"Tun Dr Mahathir is not as brilliant and strong as he pretends to be. He is actually weak and a coward. Malaysia has been suffering because of political crises for 30 years because of Anwar Ibrahim. If Mahathir had buried Anwar back in 1991, Malaysia would today be very peaceful.","Nov 12, 2021"
@Rajahram2022,"Anwar Ibrahim is the first and only PM candidate to announce that if he becomes PM10, the first thing he will do is to cut the number of ministers and their salaries. Well done, DSAI #AnwarIbrahim","Oct 29, 2022"
@RajeshCalais,"Baffling? Is Selangor a developed state with third class infrastructure and management? Come on guys, this is just too frequent. Maybe we shouldn't expect much from a govt that can't even handle egg shortage #airselangor @AmirudinShari @anwaribrahim @niknazmi #Malaysia","Dec 24, 2022"
@RajeshCalais,Just cannot brain the PM and team to announce electricity subsidy cut when State Elections is around the corner. Intelligence apa ni? Sad innit.  #PMX2023 #AnwarIbrahim,May 20
@RajeshCalais,Such a letdown. You sold the narrative of strong moral & ethical convictions 2 da first time young voters & now you cheated them with having Kleptokrat in ur cabinet. Hypocrite. #PRU15 #PH #AnwarIbrahim #reformasi #AnwarGagal,"Dec 3, 2022"
@RajeshCalais,The new reality in Malaysian political landscape. Power is more important than principles. #PRU15 #Reformasi #AnwarIbrahim,"Dec 3, 2022"
@Rajkumar_awani,"Let Malaysia feel PM ANWAR IBRAHIM , if he failed we throw him out !!!!!","Nov 21, 2022"
@RamAhgir2,"After two decades, Malaysia's Anwar Ibrahim is poised finally to become PM by 2pm on Monday, November, 2022. the smaller parties were in a position to play kingmaker and I expect negotiations and horse trading would have already been completed today behind closed doors. We sleep!","Nov 21, 2022"
@RamAhgir2,"Anwar Ibrahim will be appointed as Malaysia’s next prime minister. PH's chairman, who will serve as the nation’s 10th prime minister, will be sworn in at 5pm today. Istana Negara said Sultan Abdullah Sultan Ahmad Shah decision was made with the Malay rulers this morning.","Nov 24, 2022"
@RamAhgir2,"Hamas political bureau chief Ismail Haniyeh has congratulated Anwar Ibrahim as Malaysia’s 10th Prime Minister, Hamas looked forward to Anwar’s continued support of the Palestinian cause and wished him success in leading Malaysia n the causes of de Islamic ummah and its peoples.","Nov 26, 2022"
@RamAhgir2,"Islamisation in Malaysia, is a global trend stemming from Islamic revivalist movement. PM Datuk Seri Anwar Ibrahim may neutralise these threats, with his experience in Islamist before and now a reformist knowing his origins in the Islamic Youth Movement of Malaysia (Abim).","Nov 30, 2022"
@RamAhgir2,Malaysian Islamic Party (PAS) have recently made headlines for trying to ban Coldplay from coming to Malaysia. In spite of the fact that Prime Minister Anwar Ibrahim has welcomed the band and their eco-friendly message.,May 21
@RamAhgir2,"PM Anwar Ibrahim reaffirmed for reforms, saying Malaysia must change or it will not survive. ""Because the country is somewhat destroyed. Unless there is a clear commitment to change, I do not believe Malaysia will survive,” in an in-depth interview with Al Jazeera’s.",Jun 9
@RambooN91,Congratulations @anwaribrahim  Please lead Malaysia to if full potential.,"Nov 24, 2022"
@RameshRaoAKS,"It's Time for #anwaribrahim & @NajibRazak to go after dictator @chedetofficial !!
#mahathir #drm","Dec 12, 2021"
@RameshRaoAKS,"It's a Fact #Najibrazak my #bossku obviously smarter n better then #anwaribrahim !!
#DebatPerdanaAnwarNajib #Debatperdana","May 13, 2022"
@RameshRaoAKS,"Please Remind me Incase I Missed Your Call Or If I Didn't reply your message.
#kerajaanperpaduan #berkhidmatuntukrakyat
@DrZahidHamidi 
#AnwarIbrahim","Dec 29, 2022"
@RameshWP,"Dear Saudara @anwaribrahim, just a friendly reminder. In your quest to establish Malaysia Madani, some of your daily decisions are running contrary to the general mental pattern of the majority who voted for you. Do not take that for granted for too long. Nothing is permanent.",Apr 11
@RameshWP,"The world is moving towards AI. Artificial Intelligence 
Malaysia too is moving towards AI. 
Anwar Ibrahim.","Nov 12, 2022"
@Rameshhh15,"FINALLY OUR VOTES & HOPES & DREAM COME TRUE, MALAYSIANS!! #PM10 #AnwarIbrahim","Nov 24, 2022"
@Rameshhh15,Nambe thalaivar #AnwarIbrahim is the 10th pine minister?,"Nov 22, 2022"
@Rameshhh15,OMGGGGGGGGG!!! #AnwarIbrahim IS OURRRRR 10TH PRIME MINISTERRRRRR I WANNANANN CRYYYYYYYYY ,"Nov 24, 2022"
@Rameshhh15,"We don’t want the #KerajaanGagal again for Malaysia, we want #kerajaanbaharu 10th Prime Minister as #AnwarIbrahim  #AnwarMyPM #AnwarPM10 #AnwarForPM #AnwarIbrahimPM10","Nov 22, 2022"
@Ranjeeththa,Might as well let PH form a minority government. Pretty sure the minority government by PH will be much more stable than any alliance formed #GE15 #PRU15 #DSAIPM10 #DSAI #KitaBoleh #reformasi,"Nov 23, 2022"
@Ranjeeththa,The thing is we are not really that excited to see who’s the next PM pun. We kinda bosan with everyone simply making themselves as PM since #SheratonMove. We are just too excited to see #DSAI as our next PM & praying so hard that #MuhyiddinYassin doesn’t end up as our PM again ,"Nov 23, 2022"
@Ratz6120,"10th Prime Minister: GOD WILLING: ITS ANWAR IBRAHIM. Malaysia will be in good hands. Anwar will future-proof the nation and keep the RAKYAT TOGETHER, RAKYAT TOGETHER, RAKYAT TOGETHER…","Nov 22, 2022"
@RavinP_69,"4.35pm: @anwaribrahim seen entering #Istana Negara. 

He will be sworn in as #Malaysia’s 10th Prime Minister at 5pm. 

#PM10 
#GE15
#PRU15
#MalaysiaMemilih
#MalaysiaMemilih2022","Nov 24, 2022"
@RawrsomeRogue,okay now for the main question: what is anwar ibrahim's plan to bring taylor swift to malaysia,"Nov 24, 2022"
@Raymond4Lim,"Now,the real #reformasi begin. Hope for the best. #AnwarIbrahim","Nov 24, 2022"
@RaymondMoses22,People's Prime Minister #DSAI,"Nov 23, 2022"
@Rdwnshhh,"Alhamdulillah, we did it! Anwar Ibrahim the 10th PM of Malaysia ","Nov 24, 2022"
@Real_Rash,Hoping for some good news  #AnwarIbrahim,"Nov 24, 2022"
@Real_VinceChin,"Yes, @tim_cook please open backup factory outside China in Malaysia! I am sure my new PM#10 @anwaribrahim will welcome you any new support.

#pakatanharapan #China #Apple","Nov 29, 2022"
@Rebecca43011264,Umno and Barisan Nasional (BN) are asking Prime Minister Datuk Seri Anwar Ibrahim not to look back and to continue to drive Malaysia to become an advanced country.,May 14
@Rebecca50929962,"Compilation of world leaders congratulating 
@anwaribrahim
 on his appointment as  Malaysia's 10th Prime Minister.  #pm10malaysia #AnwarIbrahim 

This is a 

*This thread excludes wishes from foreign missions, embassies, and world bodies.","Dec 2, 2022"
@Redhajela,"Spotlight for Malaysia please!!!

Anwar Ibrahim is our 10th prime minister.  
The longest waiting ever. Congratulations ","Nov 24, 2022"
@RemyAzhary76,"As a foreign observer, I feel glad that Anwar Ibrahim is now Malaysia's new Prime Minister. I'm hopeful for Malaysia to prosper under his leadership.","Nov 25, 2022"
@RiDDiM04,"My new Prime Minister announced that he’s not gonna take any salary because of the country’s bad economy right after he sworn.

While others been stealing billions of money and one sitting in prison 

#DSAI #DSAIPM10","Nov 25, 2022"
@RiDDiM04,Please announce Dato Seri Anwar Ibrahim as the 10th Prime Minister of Malaysia! Faster!!! #DSAI #DSAI4PM10,"Nov 22, 2022"
@RicaSham,Congratulations to YB DATO' SERI ANWAR BIN IBRAHIM as the 10th Prime Minister of Malaysia! We the raykat & Agung chose YOU! @anwaribrahim @pakatanharapan_  #PM10malaysia #PM10 #Malaysia,"Nov 24, 2022"
@RidhaaShukor,"please la @anwaribrahim make it happen. religious extremist coalition is far more dangerous for Malaysia than competent but corrupt BN.

i don't believe PN is clean either. just look at how much they spent on their campaign with only 2 yrs in govt.","Nov 21, 2022"
@Rineeta86,"Our 10th Prime Minister, waiting for good news #AnwarIbrahim","Nov 21, 2022"
@RisLeigh,"Congrats #DSAI @anwaribrahim as the 10th Prime Minister of Malaysia!
A classic example of perseverance despite failing many times until one finally succeed! 

Alhamdulillah, Amen, Gong Hei, Gong Xi!
#PM10malaysia","Nov 24, 2022"
@Rob_Kimbell," Meanwhile, in Malaysia...

Anwar Ibrahim has, finally, become PM of Malaysia. His party/alliance won the 2022 Malaysian general election in November.

The new International Trade Minister is KL-born, 49-year-old Bristol University and Exeter University-educated Tengku Zafrul.","Dec 18, 2022"
@Robbieblanco,"Congratulations to Datuk Seri Anuar Ibrahim DSAI and the good people of Malaysia voting for change. InshaAllah change will come and a new era will begin. Freeze, Investigate, open the courts & prepare the Jails  #dsai #putrajaya #rasuahjugaharam #penyangak","Nov 25, 2022"
@Robitrice,"Joined the @theplayermint tests to earn #pmx with @FortniteGame 

Let the real fun begin!

#crypto #ada #playermint","Apr 8, 2022"
@RoloieisMic,pls let #DSAI be 10th PM if not Malaysia’s #economy will drop like hell and become the 2nd Sri Lanka!!!,"Nov 20, 2022"
@RomalMohammd,"IEA-MoFA congratulates Dato’Seri Anwar Ibrahim on being elected as the Prime Minister of Malaysia and wishes him success in his tenure.
1/2","Nov 24, 2022"
@Romija54,A lot of people are not happy that Anwar Ibrahim is PM of Malaysia but that's normal a lot of people were also not happy when Muhyiddin Yassin & Ismail Sabri was PM.,"Dec 2, 2022"
@Ronin_OffI,"Congratulations Anwar Ibrahim sir 10th Pm of Malaysia 
#DSAIPM10","Nov 24, 2022"
@RosaSabin17,"The wait is over!
Chickaboom chickaboom chickaboom 

#AnwarIbrahim #10thprimeminister #PRU15 #sejarah #History #pakatanharapan #DSAIPM10","Nov 24, 2022"
@RoseSquadron,Having my year-end performance review at 3pm but can’t focus coz waiting for #DSAI to be declared as #PM10. Majority of rakyat chose #PakatanHarapan at #GE15 #PRU15 for the future of Malaysia so ,"Nov 21, 2022"
@RougeLilly,"I'm not a fan of DSAI.

But, i would love to see what he can do for Malaysia and Malaysian. #PM10malaysia

Tahniah @anwaribrahim dan selamat menjalankan tugas.","Nov 24, 2022"
@RoyzChaster,"For the 1st time Malaysians people  celebrating for their New Prime Minister like a festival 

The King #DSAIPM10 @anwaribrahim #dsai","Nov 24, 2022"
@RoyzChaster,One of the biggest celebration in Malaysia if #DSAI become the PM-10,"Nov 21, 2022"
@Roza_iekaMO,"Hope today 
#DSAI #PM10","Nov 24, 2022"
@RuangRawak,"PM 10 , such a good number for a refresh and a new Malaysia!
Congrats @anwaribrahim !","Nov 24, 2022"
@RupertStone83,Anwar Ibrahim to be sworn in as Malaysia's next prime minister at 5pm today (CNA).,"Nov 24, 2022"
@SDarshata,Yayyyy!!! Proudly saying that Malaysia’s 10th prime minister @anwaribrahim !!!!!,"Nov 22, 2022"
@SJDN1008,"PM TEPI  
PM10 

Congratulations DS @anwaribrahim
Towards a better Malaysia ","Nov 24, 2022"
@SParamalingam,Everyone’s eyes is currently on Tambun !! #GE15 #DSAI,"Nov 19, 2022"
@SParamalingam,First time voters we have changed the nation for good  #DSAI our Prime Minister,"Nov 24, 2022"
@SShobeni,"Cant wait to watch the Angkat Sumpah!! Waited patiently, anxiously for this news #DSAI our PM10 ","Nov 24, 2022"
@S_Aushames,"To: @anwaribrahim  
Subject: Public Holiday Application

Dear Sir,

Congratulations on your appointment as Malaysia's 10TH Prime Minister. With that, I would like to kindly request for Public Holiday.

I appreciate your prompt response for my request.

Best Regards,
ADIHS","Nov 24, 2022"
@S_I_B_PK,Mr @anwaribrahim elected as 10th PM of Malaysia,"Nov 24, 2022"
@SabahOnBorneo,Congratulations @anwaribrahim Malaysia’s 10th Prime Minister ,"Nov 24, 2022"
@Sailorteez,"You have 5 years to prove Malaysian made the correct choice. 

Malaysian is powerful enough to make changes and if you do not put RAKYAT 1st, you’ll be ousted.

#PM10malaysia #DSAI","Nov 24, 2022"
@SalamxToken,Congratulations @anwaribrahim as 10th prime minister of Malaysia,"Nov 26, 2022"
@Sallehhuddin444,"By 2021, there are 70 Thousands Millionaire in Malaysia, and 5 Years time, the number is expected to be at 130 Thousands. LPC is proud to be associated with the Growth. From humble beginnings, LPC has grown to be a company to be reckoned with. Thank you, all. @anwaribrahim",Feb 24
@Sallehismail888,"I'm for the ban on e-cigarettes all the way, all together. But please, also #PDRM act upon the illegal online gambling than had been a contagious disease in our Community, Our Society, Our Malaysia, that had clouded the mind of our teenagers. @anwaribrahim Please help !","Nov 3, 2021"
@SamuelManokaran,"#FromPrisontoPalace
#AnwarIbrahim

RT Guys.","Nov 24, 2022"
@SamuelManokaran,"Malaysia's 10th Prime Minister

Datuk Seri Anwar Ibrahim

From Prison to Palace - Part 1

From Palace to PutraJaya - Part 2

Hope someone writes a book on the above title @RashidYusoff11","Dec 6, 2022"
@SamuelManokaran,"My father is currently treated at Serdang Hospital Emergency due to heart attack. He was brought in at 4.30am on 26/1 & till now he is not admitted due to unavailability of beds!!! 17hours!!

Reality of Government Hospitals in Malaysia. @anwaribrahim @Zaliha_DrZ @hserdang",Jan 26
@SangethaJ,"Only in Malaysia we have an entire democracy being held ransom by 38 MPs which equal 17% of Parliament. 

@anwaribrahim @fahmi_fadzil @FadhlinaSiddiq @lohkerchean","Oct 2, 2022"
@SaniarisaP,"Pakatan Harapan supporters are gleaming with joy! After 24 years of struggle and hard work, #DSAI has finally become the 10th Prime Minister of Malaysia. A glorious new era is happening.","Nov 25, 2022"
@SanjeevanSS,Heartfelt congratulations to DS @anwaribrahim on your appointment as 10th Prime Minister of Malaysia. People have seen the administration of @NajibRazak @MuhyiddinYassin and @IsmailSabri60 and let them judge your administration as well so they know whom to choose in GE16.,"Nov 24, 2022"
@SanjiyvenAlfred,"Finally! Patience and persistence wins! 

The man Malaysia needed!

ANWAR IBRAHIM! ","Nov 24, 2022"
@SanthiaguThiagu,"Agong: PH & PN play stone, paper, scissors now. Who wins 5 times can be the PM10. 
#dsai hope you can play this game well. 

#KerajaanGagal #PM10","Nov 22, 2022"
@SaranRajRetnam,"I think for once Malaysians are joyful and united with the fact that they got their favorite PM!
Hoping for a better Malaysia! Congratulations Dato Seri @anwaribrahim! ","Nov 24, 2022"
@Sashhh28,We want a PM who cares about current/actual issues not agama! #AnwarIbrahim #AnwarforPM,"Nov 20, 2022"
@Sasindran88,#AnwarIbrahim Try showing string and fearless leadership for once! #REJECTFROGS,"Nov 6, 2021"
@SathishSarma,"Since @anwaribrahim is now officially 10th PM of Malaysia,

Kindly look into the issue of

TAKDE TELOR","Nov 24, 2022"
@Sathiyarao1,"Waiting for a reshuffle of cabinet twist in future....
#cabinet 
#AnwarIbrahim 
#anwar 
#AnwarIbrahimPM10","Dec 2, 2022"
@SayNoToSino,"Malaysia's opposition leader, Anwar Ibrahim, says Australia must explain why we have sided with the USA against China.

I thought hallucinogenic drugs were illegal in Malaysia.","Oct 8, 2021"
@Sean_Ching,Congratulation to our 10th Prime Minister of Malaysia! @anwaribrahim #anwar #anwaribrahim #pakatanharapan #PH #10thprimeminister,"Nov 24, 2022"
@SecComMalaysia,#PMX has also announced at #IMKL2023 that the SC will extend the Waqf-Featured Fund Framework to include Islamic REITs and Islamic ETFs w.e.f 3 April 2023.,Mar 8
@SecComMalaysia,"#PMX reiterated on the capital market measures during #Budget2023 at #IMKL2023:
- a tax deduction will be provided on listing costs for companies listing on ACE, LEAP & technology stocks onto the Main Board; &
- listed companies will be allowed issuance of dual class shares.",Mar 8
@Seetha_happiest,Hopefully DS Anwar Ibrahim will be our  10th PM!!! For a better Malaysia ,"Nov 22, 2022"
@Seethsnair,"Not having water supply during a festival is totally unacceptable! And the constant water disruption in Selangor is crazy!
#Anuaribrahim #dsai #frustrating","Dec 25, 2022"
@Segaran,"Behind every successful man, there is a woman @drwanazizah. Her sacrifice is priceless. #PM10 #wanazizah #AnwarIbrahim #PM10Malaysia","Nov 24, 2022"
@SehgalRahesha,"Malaysia heads for a hung parliament.
Alliances led by Anwar Ibrahim and Muhiyuddin Yasin secured 82 and 73 seats. Prime minister Ismail Sabri Yakiob suffers major upsets winning only 30 seats.
#Malaysia","Nov 20, 2022"
@Serendipisme,"Just 2 weeks into the job and Saifuddin Nasution has already demonstrated why he is absolutely the worst choice  as Home Minister. More BN than BN themselves! Immigration running wild already - Indian tourists terrified of coming to Malaysia now. Thanks, @anwaribrahim","Dec 22, 2022"
@Servant0fG0D,This is President Joe Biden. Not Midin or Bidin. Wow. Just wow. Make Malaysia great again. The power of Dato’ Seri Anwar Ibrahim! ,Jan 27
@ServantOfHim86,Congratulations ro @anwaribrahim for being elected as the Malaysia's 10th PM. Let's all unite. Bring Msia back onto its good track record.,"Nov 24, 2022"
@ShafiqaRafi,"DSAI, our PM. We vouch for you!! #AnwarIbrahim","Nov 20, 2022"
@Shaharudinali,"#Singapore should stop allowing a platform for *known humourless and shameless #comedians to jest offensively against #Malaysia.

@anwaribrahim @leehsienloong @govsingapore @MalaysiaMFA",Jun 9
@ShahidkBolsen,"The #AnwarIbrahim #PH #BN government will be ending poultry subsidies in #Malaysia on July 1st.  This is in line with #IMF, #WorldBank #Neoliberal polices (as expected) and it will decrease Malaysia's food security.",Jun 8
@ShahnonShahrain,"#DSAI using hearsay to paint misconducts during the #TSMY rule? So very unbecoming.

If u have proof, charge TSMY & any cohorts in the court of law, not the court of public opinion.

Ultimately, act like a PM if u truly r one. Stop acting like an Opposition.
#MemalukanKumpulan","Dec 5, 2022"
@ShakIqbal,"#Liverpool fans and #DSAI now have something in common. 

No longer having to wait. 

No longer just PM tepi. 

It's now #PM10 #DSAIPM10","Nov 24, 2022"
@ShakilahSeeniv2,"A DAY that will go down in history. A DAY to remember for all of us.
#PM10malaysia #PakatanHarapan #AnwarIbrahim","Nov 24, 2022"
@ShakilahSeeniv2,"I'm not sure how you feel about the PH-BN coalition government. But one thing is certain: as long as Anwar Ibrahim becomes Malaysia's Prime Minister, this is worthwhile.","Nov 21, 2022"
@ShakilahSeeniv2,"I'm not sure why there's so much animosity toward Anwar Ibrahim. There could be a reason other than that. But have you ever considered whether PN, BN, or PAS could bring about a better Malaysia in the future? The answer is unequivocally NO. So why don't we give PH a chance?","Nov 21, 2022"
@ShakirAmeer,My birthday wish came true. Congratulations malaysia & @anwaribrahim,"Nov 24, 2022"
@Shaktysroothy,"I don’t think I remember all the prime ministers name in Malaysia but I know one thing for sure , if DS @anwaribrahim becomes our 10th PM everyone would remember him for the entire life !!! Only he deserves it !! #GE15Malaysia","Nov 21, 2022"
@Shamm_RG,"At last, my vote is worth it. 
#Malaysia #10thprimeminister #DSAI","Nov 24, 2022"
@ShanRamiahKKIM,4.I Shanmugam Ramiah of Parti Kongres Keadilan India Malaysia - KKIM highly urge the Honorable Prime Minister YAB DS Anwar Ibrahim and the Leaders of Democratic Action Party / YB Anthony Loke Siew Fook to take action with immediate effect on this statement.,Jan 15
@Shanaliag,"How are you feeling about the announcement of the new cabinet fellow #Malaysians?? 
#Malaysia #NewCabinet #AnwarIbrahim #Anwar #Cabinet","Dec 2, 2022"
@Shanaliag,"Who's happy with #DSAI being our new PM? 
I know, I am!! 
#AnwarIbrahim #Anwar #AnwarMyPM #Malaysia #PakatanHarapan #Anwar1stWin #DSAIPM10 #AnwarIbrahim1stWin","Nov 24, 2022"
@ShangkerIv,The New PM will be Appointed after 1 eternity later #PM10 #DSAI #PHDSAI #Malaysia #GE_15 #KANNINA,"Nov 23, 2022"
@Shanofficialz,This man has been working hard to make sure our country grow. The others have been giving empty promises. The one standing beside him are few good souls that help out citizens. #AnwarIbrahim,"Nov 21, 2022"
@Sharrif,"It’s been close to 24 hours, and I’m still processing that DS Anwar Ibrahim is #PM10. I can’t remember a period in my life where Reformasi wasn’t the goal. Where we could have a Malaysia for Malaysians.

It’s the first step. I’m still processing.

My parents lived to see it. ","Nov 25, 2022"
@Shawn__Stanly,Every Instagram story is filled with @anwaribrahim. A new dawn ! A reformed Malaysia !,"Nov 24, 2022"
@SheetalPratapS,"Anwar Ibrahim elected as Malaysia new Prime Minister.
#Malaysia #AnwarIbrahim","Nov 24, 2022"
@Shelawathyv,Anwar Ibrahim deserve a chance to shine. #DSAI,"Nov 22, 2022"
@SherLinLaw1,"We have waited so many years to have a clean and calibre government. We just want the best for our negara tercinta ""Malaysia"". We all when out there to vote regardless of the weather condition for the best of our nation. Let our voice  be heard DS Anwar Ibrahim deserve the chance","Nov 20, 2022"
@ShiKavie,"after 24 years...tats wat u call perseverance 
#DSAIPM10 #AnwarIbrahim","Nov 24, 2022"
@Shimojiee,"Still cannot believe it's YAB DS Anwar Ibrahim who was appointed to be as a Malaysia's 10th Prime Minister. I was speechless. . He is a great leader , has a big name in front of the world.","Nov 24, 2022"
@ShireenMazari1,Wishing @anwaribrahim the very best as new PM of Malaysia. Respect his Statesmanship.,"Nov 24, 2022"
@ShobbanB,Dato' Seri @anwaribrahim congratulations for the new Prime Minister of Malaysia on election victory! We wish you all the success in leading the people of Malaysia toward a prosperous future. God bless !!!,"Nov 27, 2022"
@Shoujyreal," A very important question 
 please answer me cause I can't find suitable sources.
To create a hair physics for a MMD do I have to work on pmx?
or is it possible also working well on vroid with bones to create movement on MMD?

#vroid #pmx #mmd #mikumikudance #Vtuber #vtuber",Mar 8
@Shwnie_98,#IstanaNegara Need #dsai to be #PM10,"Nov 20, 2022"
@Shyazanah,Tahniah @anwaribrahim dan selamat berkhidmat menjadi PM-10. I'm truly honor to be alive to witness  a new era of Malaysia under you as our 10th prime minister.,"Nov 24, 2022"
@Sifolan7,Little bit late to say this but congratulations to Dato Seri Anwar Ibrahim for the appointment as the prime minister of Malaysia.,"Nov 25, 2022"
@SirenaVie1711,"Finally , we got our PM, congratulations Datuk Seri Anwar Ibrahim, after a long hectic journey..Here he is, hopefully Malaysia will be better nation in the future 
#AnwarIbrahim","Nov 24, 2022"
@Siv_Gunslinger,Anwar Ibrahim from PM tepi to finally the 10th Prime Minister of Malaysia. #Congratulations  #IstanaNegara,"Nov 24, 2022"
@Siv_Gunslinger,Tbh we've seen Muhyiddin and Sabri's leadership.Its time for a change.Malaysia and its people need it.I would like to see how Anwar and his cabinet would steer the country. It cant be worst than the previous two.  #PRU15 #GE15 #AnwarIbrahim,"Nov 19, 2022"
@Siv_Gunslinger,"Those who are quick to jump about #AnwarIbrahim  being #PM10 need to chill until it actually happens. Remember anything's possible between now until the actual swearing in. This is umno we talking about, they can be very fickle with their position.","Nov 24, 2022"
@SkyNamuJoon,"Now its yours, pls make a better Malaysia  #anwaribrahim #PM10malaysia","Nov 24, 2022"
@Sky_Ticktum_,Great to see other country leaders congragulating Anwar Ibrahim for becoming the 10th Malaysia Prime Minister,"Nov 25, 2022"
@SlaterPolitics,"#Malaysia has its first prime minister from a multiethnic party. 

#AnwarIbrahim #PKR #AnwarPM10","Nov 24, 2022"
@SleepOnToonz,"Assalammualaikum @anwaribrahim. Congratulations on your appointment as Malaysia 10th Prime Minister. 

All your struggles and sacrifices have led to this moment. I pray and hope you will do well on your new job.

As always, we the people, will be watching.
#PM10 
#AnwarIbrahim","Nov 24, 2022"
@SleepyGodzillas,Isnin officially cuti! Wohoo~ #pm10 #kerajaanbaru #AnwarIbrahim,"Nov 24, 2022"
@Soldier__PTI,"Congratulations PM Malaysia 
@anwaribrahim","Nov 24, 2022"
@SophieLemiere,Finally. We got a PM! Anwar Ibrahim is the 10th PM of Malaysia after years of political struggle. Looking forward to the new reforms Malaysians have longing for!,"Nov 24, 2022"
@Sreate18,"I really hope DSAI becomes next PM, and most importantly I hope he does some crazy cool shit for Malaysia  
#Anwar #DSAI","Nov 23, 2022"
@Sreate18,"If DSAI ever becomes the next PM, I am expecting a Netflix Series with 9 seasons of the whole story. So many stories to cover 
#DSAIPM10 #PRU15 #AnwarIbrahim","Nov 23, 2022"
