Twitter Username,Post,Date Posted
@Harapan_Madani,"BREAKING

Bursa Malaysia & its subsidiaries to be closed Friday, April 21, and Monday, April 24, 2023, in conjunction with the additional Hari Raya Aidilfitri holiday, to resume operations Tuesday, April 25, 2023.",Apr 18
@Harapan_Madani,"Ledang MP, Syed Ibrahim Syed Noh has been appointed Malaysia Digital Economy Corporation (MDEC) non-executive chairman effective April 1, 2023.",Apr 6
@Harapan_Madani,"Malaysia has secured a historical commitment of RM170 billion in investments from China, said Prime Minister @anwaribrahim in Beijing today.

This is a result of the 19 MoUs between Malaysian and China companies.",Apr 1
@Harapan_Madani,"Malaysia’s highest court rejects former PM Najib Razak’s bid to review his 1MDB-linked conviction, meaning he will stay put in jail as he seeks a royal pardon.",Mar 31
@Hassan_kesah,"Think logically, saman Dick? No such person. Nicholas Gerard Gomez makes all kinds of accusations and tags The Police , SPRM even the PM of Malaysia . Has been doing this for 7 years. Don’t you think action would have been taken by now?",Apr 30
@HaydenAhmadbin,Mantap PMX #MalaysiaMADANI,Feb 2
@Heil25426248,"Nonesense policy, cant simpy give automatic Malaysia citizen children born abroad to Malaysian mothers. How about right for our children that purely born in Malaysian ? They are rightful owner for Malaysian next generation. Sad with current Madani Government.",Feb 18
@HjRukin,I am sure everybody will improve over time. Lets just concentrate on consolidating #MalaysiaMADANI,May 28
@HjRukin,Sokong utk #MalaysiaMADANI   public safety and health,May 17
@HjRukin,"To all world leaders, be careful with whom you deal. Dont be conned

#MalaysiaMADANI  sebarkn RT",May 25
@HjRukin,"Wow! V spontaneous thoughts!

Nasihat.... sabar, persevere.. 
Trust #MalaysiaMADANI

Rome ne fu[t] pas faite toute en un jour

",May 21
@IMMikhailHafiz,"to frame the Madani government and its intended reforms as an existential threat to the Malay-Muslim majority, in order to avoid the protracted political turbulence that distinctly characterised Malaysia's 'Democracy: Interrupted' era.",Mar 24
@ISEAS,"Announcement - ""The Youth Agenda under 'Malaysia Madani': Hopes and Concerns"" on 25 May is now cancelled due to unforeseen circumstances.

We regret any inconveniences caused.",May 18
@ITC_MY,"For reservations or more information, call +03 7495 2009 / +603 7492 8000 or email srhs.bookfnb@sunwayhotels.com, advanced reservations are encouraged.

#SunwayResortHotel
#JemputMakanAtSunwayResort
#MuslimfriendlyMalaysia
#Malaysiamesramuslim 
#MyMOTAC 
#MalaysiaMadani",Mar 28
@IamRahimyRahim,The investigations into the Pandora Papers and the Malaysia Madani concept are among issues to be raised at the Dewan Rakyat sitting today. PM Anwar will take all the questions during PM Question Time,Feb 21
@Iksterror,"When they asked if I heard bout the Malaysia Madani slogan YOOO MY EYES, THEY ROLLEDDDDD, ""Takat slogan je tak buat pape baik takyah. Sama je macam suma PM before""

I do feel bad for the people who're doing the interview tho, all the strength to em",Feb 17
@Illnest1,"Not really have sorts impact on the Sarawak citizens, but well done kerajaan Madani.",Mar 21
@IzzraifHarz,ok but yall who hate this flavour is just WEAK. it is so GOOOOOOOD?? i will defend this ice cream even if kerajaan madani is taking me to jail for spreading this agenda ,Mar 27
@JPenerangan,"BELANJAWAN 2023 | TWEET HOUR (9)

Defisit fiskal 5% 2023 berbanding 5.6% 2022.

#Belanjawan2023
#MalaysiaMADANI
#JabatanPenerangan",Feb 24
@JPenerangan,"dikeluarkan Reporters Without Borders (RFS).

#KKD
#MalaysiaMADANI
#JabatanPenerangan",May 3
@JayaSuriaM,"Well done #IceSkating Princess from #Malaysia - Sree Abhirame 

Proud of your achievements! 
Keep shining little one, @sree_abiraame08 

#MalaysiaMADANI #Sports  @hannahyeoh",May 27
@JebatMustDie,What happened 2 Anwar's New Malaysia Economic Agenda n Masyarakat Madani? It's easy 2 say but tough 2 follow up esp. by hypocrites.,"Feb 6, 2010"
@JeremyMeng,Starting another work as political intern for  YB @cheanchung at Petaling Jaya! Hope to improve the last mile connectivity for current transport system #KerajaanPerpaduan #MalaysiaMADANI,May 15
@Jo_Kukathas,Best news in a very long while. More like this please  Kerajaan Madani! #love #compassion #care,Feb 17
@Jo_Kukathas,That would be a good start to MADANI Malaysia.,Mar 4
@JonathanDing_,"What are your hopes for #belanjawan2023 Kerajaan Perpaduan later today? 

Mine is - lower cost of living, higher investment for medical, education, and connectivity (roads in EM), targeted subsidies and not a fan of this but i think GST will be reintroduce. 

#MalaysiaMadani",Feb 24
@JonsonChong,"As a spiritual patriotic Malaysian, I would like to see our country as a world leader that will shift the globally-dominant materialist mindset. With Malaysia MADANI, I hope our government will actually foster Sustainability, Prosperity, Innovation, Respect, Trust and Compassion.",Apr 20
@JonsonChong,Let's engage this Malaysia Madani government and change this.,Apr 11
@JonsonChong,"The government should impose a moratorium on any developments involving urban forests until MNRECC, MOE, MOH, MLGD and MWFCD have done a joint holistic review.
@niknazmi @FadhlinaSiddiq @DrZalihaMustafa @NgaKorMing @NancyShukri @anwaribrahim
#MalaysiaMADANI",Apr 7
@Joshuadavid_MY,"Listening to budget 2023 
Learning new Malay words 

#budget2023
#MalaysiaMADANI 
#anwaribrahim",Feb 24
@JoyceDa75102026,"Hard times reveal true friends. 
@RTErdogan
 @anwaribrahim
 
#PMX #MalaysiaMADANI",Feb 18
@JsPalani,"The Youth & Sports Minister made a tough yet right call to suspend the coach for slapping a student under his tutelage.

In contrary, the Education minister passed the buck to others & cuba menegakkan benang yg basah.

#MalaysiaMADANI 
@hannahyeoh 
@anwaribrahim 
@FadhlinaSiddiq",Jan 26
@Jzliann,"That moment when Time internet go offline more than unifi ever did in my entire life.

Was that 40 ringgit cut worth it 

@TIMEinternet #Malaysia
#malaysianinternet
#MalaysiaMADANI",Mar 6
@KarmiKarmilaa, tke cre guysss… #Hareudang #MalaysiaMadani #BumantaraBayu,May 4
@KarmiKarmilaa,As a Human Being… Daulat tuanku  #MalaysiaMadani #BumantaraBayu,Apr 26
@KarmiKarmilaa,Best…  #MalaysiaMADANI #BumantaraBayu,May 22
@KarmiKarmilaa,Tke cre guysss #hareudang #MalaysiaMadani #BumantaraBayu,May 11
@KarmiKarmilaa,True & Deep #MalaysiaMadani #BumantaraBayu,Apr 3
@KarmiKarmilaa,Welcome to Malaysia @muftimenk If I was in Kuala Lumpur I would really like to attend the mufti's talk  #MalaysiaMadani,May 22
@Katie_K03,"Guess the no smoking at food place policy is joke now 

#MalaysiaMADANI",Apr 20
@KebunBungaSC,Good. Clean up all corruption. #MalaysiaMadani,May 19
@KenTheGreat0,"If only you understand the depth of ""double standards"" in Malaysia","Apr 21, 2022"
@Kh0ngK3kKw4t,"Riiiggghhhttt...
& Madani isnt using Islam?
& dap's scare mongering of Malaysia turning into Taliban state isn't using religion?",May 9
@Kh0ngK3kKw4t,"Too enamored with Malaysia Madani.
We are still having our fingers crossed that dsai can & will drive the country up.
Time to bring back GST, tax the rich, windfall taxes.",Feb 20
@LazadaMY,"Korang lagi prefer tudung bercorak atau plain bewarna?  Dengan semua bawah RM9.90, tak perlu pilih, dapatkan je semua dengan penghantaran percuma tanpa belanja minimum!

RT: Tudung Warna 
LIKE: Tudung Corak

https://lzd.co/LazadaEveryDayLowPriceMY?twclid=26we5hzkkw2zhuf8536ltcclae…
#LazadaMY #MurMurApaHarini",May 4
@LeRealKramer,"Malaysia Madani memes are out, and I'm grinning silly from ear to ear.",Jan 19
@LebenSiddharth,"All eyes of Kerajaan Madani today, the burning question remains what side agreements were made within Zahid, Najib and Anwar?? Either way I hope justice prevails",Mar 31
@LebenSiddharth,"Just a friendly reminder to all new ministers and deputy ministers, we know much is expected from you in this government but the trick is to hire talented people to lead and guide your ministry. Not your cousins or siblings who like you don’t know head or tail!! #kerajaanmadani",Mar 8
@Les_Unbearables,Rip malaysia madani. Learn nothing from the 22 month failure innnit ? ,Mar 12
@LimYiWei4MY,"Both fields have been part of my advocacy in politics, so it was pretty exciting and humbling to be able to share my input and ground experience with actual experts in the field .

#YouthInPolitics
#KitaSelangor
#MalaysiaMadani
#BinaBersama
#DAPSYInternational",May 11
@LimYiWei4MY,"PS. Shoutout to Dr @imokman for connecting me with JCI Entrepreneur 

#KitaSelangor
#KgTunkuCares
#MalaysiaMadani",Apr 27
@LimYiWei4MY,"Students also can familiarise themselves with projector and presentation skills that will come useful as they enter college and the workplace.

#StraightOuttaKgTunku
#MalaysiaMadani
#KitaSelangor",Apr 8
@LimYiWei4MY,"We also distributed some goodie bags with brochures on staying safe during the heat wave and the #MalaysiaMADANI campaign .

Thank you Jabatan Penerangan Petaling for organising this! Drink enough water and stay safe! 

#StraightOuttaKgTunku
#KitaSelangor",May 17
@LimauKasturi69,"People are highly critical towards kerajaan Madani. PH is smart, and they are playing the long game. Can u imagine the reaction from opposition and conservative malays if Anwar openly supported LGBT or any western liberal ideas? To stay in power they need the malay support.",Mar 15
@LisaMargonelli,It took six months to get from Venezuela to Malaysia? How is that profitable? Those tankers also need to have heaters for the bitumen. @Samir_Madani you might  be interested.,"Oct 20, 2022"
@Lloydslisted,Arc 1-Vigor STS was off Malaysia 5 days prior to the Arc1-CS Prosperity STS. Vigor loaded in Iran March 14 then headed to TPP,"May 9, 2022"
@LugInv,"Rebranded in Malaysia, Vietnam, Philippines?","May 27, 2020"
@LugInv,"Rebranded in Malaysia, Vietnam, Philippines?","Sep 8, 2020"
@MARiiMalaysia,#myautoindustry Mr Madani reveals the government would push for more energy efficient vehicles in Malaysia,"Jul 23, 2013"
@MEASAT,"accelerate the formation of a digitally-inclusive society.

Read more here: MEASAT: Budget Madani Lauded For 100% Internet Coverage Target To Drive Digital Economy.
#Budget2023 #Belanjawan2023 #MalaysiaMADANI",Mar 2
@MG92__2,Yep. Kerajaan Madani after all. It was a big love fest.,Mar 31
@MHHBJA2005,"Daulat Tuanku, respect what the Agong asked to be devoted to Malaysia. The Sultan of Pahang is one of those who look after the country with 4 prime ministers. Whatever happens, you have to take action if the political crisis will not happen again. #MalaysiaMADANI #UnityGovernment",Feb 13
@MITIMalaysia,"3/3: Also joining the session were the Ambassador of Sweden to Malaysia, H.E. Dag Juhlin-Dannfelt and officials from the Ministry of Foreign Affairs of Sweden as well as the CEO of @MARiiMalaysia Dato’ Madani Sahari and officials from MITI and @OfficialMIDA.
@SwedeninMY","Jan 31, 2021"
@MKNSarawak,"Sumber : CyberSecurity Malaysia

#AmaranSCAM
#MKNSarawak
#MajlisKeselamatanNegara
#MalaysiaMADANI
#JabatanPerdanaMenteri #JabatanPerkhidmatanAwam
#PemikiranStrategikPuncaKemenangan #KeselamatanNegaraTanggungjawabBersama #fypシ #fyp #fyp2023
#sibermalaysiamadani 
#cyber999",Mar 13
@MOHEOfficial,"Applications should be made directly to the respective universities as mentioned on their websites.

#MalaysiaMADANI",Feb 8
@MOHEOfficial,"Source: Professor Dr Ramlee Mustapha | Columnists, New Straits Times | 5th April 2023

#MalaysiaMADANI",Apr 11
@MYEmbManamaBH,"We look forward in materialising the planned programmes in the coming months.
@MalaysiaMFA  @ZambryOfficial  @MohamadHjAlamin  @amran_zin  @CheongLL_WP 

#negaraku #MalaysiaMADANI  #jalurgemilang #embassymalaysia",Apr 18
@MYEmbMuscat,"Under the theme ‘Diplomacy in a Globalised World from the Lens of Malaysia Madani’, the session highlighted the Unity Government’s mandate & aspirations to the Heads of Mission in fulfilling their duties in defending ’s sovereignty & interests abroad.",Mar 7
@MYembBrasilia,"Quran Hour is a campaign launched by the Warisan Ummah Ikhlas Foundation (WUIF) to encourage society to interact with the Quran through Reading, Understanding, and Application.

#QuranHour
#QuranHour2023
#malaysiamadani
#malaysiainbrazil",Apr 15
@MYrubbercouncil,"These values commonly associated with positive, productive, and harmonious society. By practicing that, we as individuals or communities can work together creating a better future. 

#MalaysianRubberCouncil #MRC #FederalTerritoryDay #MalaysiaMadani",Feb 1
@Macyng71,"Great pic of two leaders!
Two  credible leaders,
Two humble leaders,
Two mission-focused leaders.

MADANI PMX CAN...
better than Ex-PM of Malaysia who never cease criticising you,  Kerajaan Perpaduan Malaysia MADANI ..YES!!
@anwaribrahim
@chedetofficial 
#BoaoForum2023",Apr 1
@Mad_Adin,"Huhu..
Lets see how this MADANI gov sails through this beautiful Malaysia.",Jan 21
@MadusalahW,MUDA is for those who are upset with kerajaan Madani. MUDA should go for all the seats....,Jun 12
@MahasiswaOA,"""If everyone is moving forward together, then success takes care of itself"" -Henry Ford

#AJKPmoa
#MajlisTertinggi
#MalaysiaMADANI
#PerpaduanNegara
#PersatuanMahasiswaOrangAsliMalaysia
#ProudSakai",Feb 10
@MalaysiaMFA,2/ DFM shared the concept of #MalaysiaMADANI and reaffirmed the Government’s aspirations to further elevate Malaysia’s international profile.,May 13
@MalaysiaMFA,"2/ Under the theme ‘Diplomacy in a Globalised World from the Lens of Malaysia  MADANI,’ PM reiterated the Unity Government's aspirations to the Heads of Mission in fulfilling their duties in defending ’s sovereignty & interests abroad.",Mar 7
@MalaysiaMFA,"2/... for refuelling and technical assistance and is expected to arrive in Gazientep at 11pm (time)

#MalaysiaMADANI",Feb 10
@MalaysiaMFA,"2/... ‘Malaysia Madani’ is also at the heart of our efforts to advance human rights and the @SDGoals through transparent, accountable and efficient public service.” FM Dr. @ZambryOfficial at the 52nd Regular Session @UN_HRC",Feb 28
@MalaysiaMFA,"3/ FM highlighted that Malaysia welcomes China’s concept of “Community of a Shared Future for Mankind” which promotes openness, inclusiveness, and mutual respect as the concept is consistent with #MalaysiaMadani or Civilizational Malaysia.",Mar 29
@MalaysiaMFA,"30Malaysians have safely left Port Sudan on board Saudi’s navy vessel for Jeddah, Saudi Arabia after an arduous 30-hour journey by land beginning from Khartoum. The journey across the Red Sea is expected to take at least 12 hours.

#MalaysiaMadani 
#WismaPutra",Apr 26
@MalaysiaMFA,"5/ Wisma Putra also extends its appreciation to the Malaysian Government Agencies, GLCs and all parties that worked tirelessly and contributed to the success of Ops Sudan.   

#MalaysiaMadani
#WismaPutra",Apr 28
@MalaysiaMFA,"7/ President Xi expressed his support for the Malaysian Unity Government’s Malaysia Madani concept. PM expressed support for President Xi Jinping’s vision of a Community for a Shared future for Mankind, as well as the proposal for a Malaysia – China Community for a Shared Future.",Apr 2
@Malaysia_360,"Would it be accurate to say that the #MalaysiaMadani concept is based on an intelligent – or better yet, wise – Nusantara civilisation?",Mar 23
@ManPin,"As announced by the Honourable Minister @NgaKorMing yesterday, 
Malaysia's #MADANIgovernment #KerajaanMADANI has legalised #fireworks and #firecrackers. It's about time Singapore government does the same. Or are you guys not as liberal and open as our government?",Feb 4
@ManPin,"Be careful with your comments. They might fall under ""defamatory"" category and you can be sued for millions: #KerajaanMadani is a bit soft with their feelings.",May 31
@ManPin,Doing it the #MalaysiaMADANI way,Jan 31
@ManPin,"Encik Tongkm,
""Very few"": 
1. You must have been to some kampongs or you live in a kampong yourself to know that now there is very few penoreh left. 
2. Even those very few needs to live, to feed their children, send them to schools etc. They're #MalaysiaMADANI's rakyat, too.",Jun 1
@ManPin,"Here in Malaysia people talk and talk and talk, and talk some more, about bringing Anwar Ibrahim's Madani government down (all just talk, it won't happen) but over there in Turkiye, voters would quite likely topple his food friend Erdogan this May 14th presidential election.",May 9
@ManPin,"I think the #malaysiaMADANI government under PMX, or the PMX himself, has overlooked one person for today's King's Birthday #honourslist. The forgotten man is Karpal Singh. He should get Tan Sri, too. A real towering Malaysian, way above the calibre of Tan Sri Lim Kit Siang.",Jun 5
@ManPin,"Nothing lah. Lagi pun, what's the big fuss, why the unnecessary worry? Kerajaan Madani is unshakable lah, at least until next GE.",May 22
@ManPin,"Once again, the president of @KEADILAN, chairman of @pakatanharapan_, Malaysia MADANI's PMX, they all ARE missing the whole point. But it's okay because I'm sure MADANI's finance minister, @bersihofficial, and @TI_Malaysia could agree with little me.",Feb 8
@ManPin,"The top two new leaders of New Zealand: prime minister is 44 (replacing 42-yo Jacinda Arden). The deputy prime minister, 46. Yes, both are below 50. Looks like it might be some time before Malaysia the Madani Nation will have a <50 yo perdana menteri. #JustSaying",Jan 22
@ManjitSinghG5,"@anwaribrahim nie ker kerajaan MADANI?

Come on. A nation is judge based on how it treats its animal. 

You gonna keep mum on this?",Mar 29
@MaranMatters,Another misplaced priority by PMX  #DemiPertiwi #MalaysiaMadani,Jan 28
@MaranMatters,"I can feel that #MADANI is in the house everywhere.
Is anything independent in Malaysia now?",Mar 5
@MaranMatters,"Well done @MINDEFMalaysia 
Well done @anwaribrahim 
This is how #MalaysiaMADANI helps the corrupt ones to continue raking in the money.
Anwar's Government practises NEPOTISM and also CORRUPT FRIENDLY.",Jan 31
@Margare18806781,"The last time Dato' Seri 
@anwaribrahim
 attended parliament as Minister of Finance to present the budget was on 17 October 1997 to present 1998 Budget, and yesterday he returned once again as Minister of Finance to present the 2023 Budget.

#Belanjawan2023 
#MalaysiaMADANI",Feb 26
@MattPhoon,"Awww 1Malaysia
Shouldnt it be Malaysia Madani.
The staff that tweeted this havent move on frm of Najib's administration ",Apr 24
@MaybeFahrenheit,lagu malaysia madani ni is kinda... cringe idk the rhythm towards the end tu tapi its stuck in my head,Apr 19
@MehmetSefiq,"Sebenarnya subconsiously BN is not acknowledged by PH & kerajaan Madani..

PH still not all out having faith in BN as much as BN having faith to PH",Jun 4
@Michellewb_,check out CCPC Vanguard. Part of the subterfuge fleet that was in the STS area of Malaysia transferring it around. there's a few others as well they own but that one comes immediately to mind,"Sep 28, 2019"
@Michellewb_,"not sure why UAE & Malaysia authorities haven't been targeted by US. they're able to seize cargoes off Greece-owned tankers. Clue might be in the flag state & P&I insurer (latter got special dispensation from OFAC to keep insuring them). Both US-based, maybe cooperated?","Sep 8, 2020"
@MimiRoroKidull,"Please keep working on your comprehension first. Based on DMH, THIS THING SHOULD NOT HAPPEN. And the security guard is the real culprit.  Is nothing about aurat or muslim community or Malaysia Muslim Madani what not. Hope this clarifies any misunderstanding.",Mar 9
@MizaSona,Please come to Malaysia again Madani  wanna meet you. Big fan of you and Valor,"Aug 6, 2018"
@Monarkis2,"I rasa Malay votes semua swing to PN. UMNO voters tak keluar. DAP will do well but PH overall still hamstrung by virtually zero rural malay support. End result is still Madani is screwed. And either way, Malaysia is ruined.",Jun 17
@MuazMohd94,"Tax on lavish goods, capital gains & vape. Love it! #Budget2023 #MalaysiaMadani",Feb 24
@Muniespillai,"Perkeso Board Members appointment according to Malaysia Madani concept, this is why Indian community stand solidly behind PH

PM Anwar Ibrahim 
Minister V Sivakumar PH-DAP 
Appointed Board Members 
1. Dato Wei Chuan Beng 
2. Kwan Boon Dat 
3. Sorry, No Indians

#UnityGovernment",Jan 29
@Mviz2023,2018 Lavida Raya song/MV clip hundred times better than 2023 Malaysia Madani song/MV Clip.,Apr 24
@NIRELHARBAN19,Strip off all your privileges and see if you can stand the same as us. Then you talk about equal opportunities. Siapa Makan cili dia rasa pedas. #equality #malaysiaviral #MalaysiaMADANI,Apr 7
@NaaMurad,"Malaysian politics is really good at throwing up Slogans, brands and buzz words.
Vision 2020… Look East Policy… 1 Malaysia…Islam Hadari… Keluarga Malaysia…Madani… ad nauseum…
What we’re bad at is turning any of it into anything concrete and progressive.",Apr 13
@NadsMarhaen,"Given all the other powder kegs that are being lit right now, I wonder if this is the #MalaysiaMadani that @anwaribrahim envisioned?  Sampai bila nak (Pak) Pander to the voices of intolerance and blind faith?
Malaysia Madani ke Malaysia Jumud yang kita nak?",Mar 16
@NaiduSyazwan,"Dear PMX DSAI, ECONOMIC REFORM should be revived under the Islamic Values of AL ISLAH & AL TAJDID Policy to be more inclusive values for MALAYSIA MADANI. The Principle of Islamic values should b inculcate to all Civil Servants & MPs as whole process upwards. ",Jun 17
@NaiduSyazwan,"The Institute for Infrastructure Asset Management Malaysia, Welcomes the Transport Minister's mooted idea to cap ECRL Fares.    The current Government needs to ensure this by An Aggrrement between ECRL, MRLSB, GOVERNMENT and RAKYAT MADANI, from any unwarranted in future.",May 12
@NarenDharan19,Kerajaan madani is intimidating press for Facebook post ,Mar 31
@NarenDharan19,The sooner better la for #kerajaanmadani.,May 1
@NathangohJb, you are superhuman. Non stop working for Malaysia MADANI ,Jan 19
@NewsBFM,"2. ""Everyone is invited to the Madani Malaysia Aidilfitri Open House,"" Fahmi adds.

""May Syawal give us the opportunity to seek forgiveness from each other and to foster closer ties among us.""",Apr 24
@NewsBFM,"2. ""It is regretful that the PM missed an opportunity to demonstrate his reformist credentials and what Malaysia Madani should look like,"" Bersih's steering committee said in a statement.",Feb 25
@NewsBFM,"2. Aaron says the programmes aim to create a civilised society and boost the spirit of unity.

“All ministries are responsible for promoting and nurturing the Malaysia Madani concept in the community,” he adds.",Jan 18
@NewsBFM,"2. He adds, the PM had accomplished several important matters in his 100 days of office, including introducing the Malaysia Madani concept, presenting Budget2023, and strengthening foreign policy to attract investments.",Mar 5
@NewsBFM,"3. Meanwhile, prime minister Anwar Ibrahim says the investment  is the largest international technology investment to date in Malaysia. 

""(The investment) will advance our Malaysia Madani vision of a highly skilled, innovative, prosperous and sustainable economy.""",Mar 2
@NewsBFM,"3. The Malaysia Madani Open House in Kedah will be held at Hotel Raia, Alor Setar on April 29.

It will later be held on May 12 at the Stadium Sultan Muhammad IV, Kelantan, and on May 13 at UniSZA, Terengganu.

Similar events will be held in Selangor, Penang and Negeri Sembilan.",Apr 20
@NightcrawlerIII,"@PASPusat @abdulhadiawang  Malaysia Madani is way better than when U fellas were running the government. I see for the first time, concrete action being taken by the current Government.
It's typical that when U have no solution to give, U only criticise ",Feb 13
@ObjectsInc,Thank god for Kerajaan Madani helping to grow and modernise our country. PAS? ,Apr 13
@OmgItsSaraa_,Tbh I pening dengaq lagu Malaysia Madani bnkface  where is patriotic nya? Couldn't find,Mar 20
@OnlineMIC,"OIC Secretary-General, Iyad Ameen Madani is due to travel to Malaysia Monday, on his first official visit to the important OIC member state.","Apr 13, 2015"
@Oranglereh,"Nothing madani all in all. PMX is the offspring of TDM & Umno before skin changing. Rhetorics & literature quotes don't make u any much better. What we want to see is whether PMX can make the quantum leap & make Malaysia better, despite the root cause is still alive",Feb 28
@Oranglereh,Yeayyy #kerajaanmadani,Jan 29
@Owen2587526569,"Is there any plans to give automatic release for those been declared bankrupt for more than 10 years?

What is Kerajaan Madani plan for this group? Many were guarantors for over RM5m debt...",Feb 28
@Oxfomosa,"kalau MO1 somehow gets released from prison for whatever concocted reason by the crooked like him, THAT IS IT for me!! i don't care kerajaan madani ke, madona ke, credibility & my trust in the Kerajaan Perpaduan goes down the drain!",Apr 6
@Oxfomosa,"oh my...another strike down for this Madani government. this reinforces the idea that Malaysia's rules of law only apply to common people (i thought this happens only in previous govt). my dear Madani govt, i hold you on a different (higher) standard. do BETTER!!",Jun 14
@PJ_LifePlanner,"Do you have something or someone to live for? What or Who is it?
When dealing with your planner, this should be the running theme.
It is never about enriching yourself; it is about continuity, sustainability, life without you as if you never left.
#lifeinsurance 
#MalaysiaMADANI",Mar 2
@PRO_FITS,Noted. But there are exception where countries export light crude and import heavier crude to refine for domestic purpose. Malaysia does that.,"Sep 18, 2019"
@PRO_FITS,"not trying to bad mouth Malaysia, but the real cost of doing business there is not something one can see upfront.","Nov 23, 2016"
@PUOIPOH," Submit the postal order to Ms. Nal at Bilik Perkasa, Campus B starting from 12/04/2023 (Wednesday) to 5/05/2023 (Friday). Please text/call before coming.

Thank you :)

#PUOhomeofTVETchampions
#politeknikungkuomar
#KPT
#MalaysiaMadani
#MYPremierDigitalTech",Apr 12
@Pambee15,"Terbaik! This place is also one of the most peaceful and muhibbah places in Teluk Intan where the Muslim, Indian and Sikh cemeteries are next to each other, even Chinese cremate our loves ones in the Indian crematorium here. Malaysia Madani.",Mar 26
@Paul84Real,"#rapidkl @anthonyloke #anwaribrahim #kerajaanmadani #ph #bn Hello Sir. Kindly look into the frequency of bus in KL and Selangor. Quality of bus is good. But the frequency, OMG need to wait 1 hr for each bus. This is bad service considering how long we have to wait",Mar 1
@PenyairTerpuji,Kerajaan Madani which is 5 months old should continue the good work by the previous government in the past 2-3 years ,Apr 26
@PetraJayaMP,"This remarkable platform possesses the potential to serve as a strategic catalyst, fostering the development of a robust and sustainable space ecosystem within the region.

#TPMFY
#LISF2023
#KerajaanPerpaduan
#MalaysiaMADANI",May 24
@PoliteknikMers1,"Best regards,  
LIS 2023 COMMITTEE  

#pmjterbangtinggi #MYPremierDigitalTech #duniapmj #POLYCCPemacuNegaraMADANI #MalaysiaMADANI",Apr 4
@ProfAdeeba,"Furthermore it is completely inline with YAB PM’s call for a Malaysia MADANI

“MADANI is the Malay acronym for SCRIPT, which stands for sustainability, CARE and COMPASSION, respect, innovation, prosperity, and trust”. 

Once again, no contradictions",Jan 20
@RELAkanowit23,"""Once you are comfortable with your situation, try to make some changes to gain millions of experience.""

Selamat pagi. Semoga hari ini lebih baik dari semalam. 

#MalaysiaMadani #RELAMalaysia #RELAKanowit #RELASarawak #SetiaBerbakti #sediaberkhidmatuntuknegara",Feb 15
@Rajam80160116,But your Malaysia Madani continues to side line non Malay non Muslim @anwaribrahim,Jan 27
@RameshWP,"Dear Saudara @anwaribrahim, just a friendly reminder. In your quest to establish Malaysia Madani, some of your daily decisions are running contrary to the general mental pattern of the majority who voted for you. Do not take that for granted for too long. Nothing is permanent.",Apr 11
@RaviG740628,"#Malaysia a funny country, claims lost it's wealth to  corrupt projects by gov. officers,cronies etc however #now begging for loan , already more than 1.5Tril = 1500Bil debt!
1000mil = 1Bilion
The #nation screwed up billions without any return of investment #MalaysiaMADANI #FYP",Jun 13
@RazaliMohamad8,"CERITA BASI KAMU RECYCLE UNTUK APA RPK???
JUST LOOK FORWARD AND EXERCISE YOU GREY MATTER TO MAKE POSITIVE CONTRIBUTION TO A VIBRANT, CLEAN AND HEALTHY MALAYSIA MADANI...
AS WE GET OLDER BECOME WISER...
( JUST BEING A WISER OLD MAN IS ALSO A GOOD RESULT OF MALAYSIA MADANI..)",Feb 8
@RazaliMohamad8,"WAY TO GO, KEEP UP THE UP-CYCLE CHIEF ANWAR, ONLY BY GETTING RID OF CORRUPTION AND PUNISHING THE CORRUPT, EFFICIENT & EFFECTIVE GOVERNANCE OF THE PEOPLE , FOR THE RAKYAT , BY THE PEOPLE , OF MALAYSIA MADANI WE WILL GET A JUST, STRONGER & PROSPEROUS M'SIA FOR ALL THE PEOPLE ALWAYS",Apr 27
@ReedzuanH,MADANI is a very good framework indeed for Malaysia.,Jan 21
@RelaxAlex_,"It works for them, and also against them. I see them now as an anti-Malaysia Madani company.  I guess there is a reason why I haven't step foot in their stores for a very long time now.",May 12
@Romsi_madani,"@mujib_yakusa what's happening with malaysia sir ,,,,,, ?????","Aug 27, 2012"
@Romsi_madani,"@mujib_yakusa what's happening with malaysia sir ,,????","Aug 27, 2012"
@RonnieSeet,@radiogreenman Good Saturday afternoon Greenman. Salam Malaysia Madani. From Ronnie & Rose @RoseTeo7 ,May 13
@RonnieSeet,@radiogreenman Good Sunday afternoon Greenman. Salam Malaysia Madani. From Ronnie & Rose @RoseTeo7 ,May 21
@RonnieSeet,"Malaysia along with Saudi Arabia will be at the forefront of the fight against violent extremism and ideologies.
In sya Allah, MBS can surely come to Malaysia for the (KSCIP) groundbreaking ceremony. Just wait & see #MalaysiaMadani",Mar 26
@SME_Bank,"ADFIAP is a non-governmental organisation in consultative status with the UN's Economic and Social Council. Its mission is to advance sustainable economic, environmental and social development and growth in the region.
#Leadership #SMEBank #beyondfinancing #MalaysiaMADANI",May 17
@SME_Bank,"For customers who wish to obtain more information on the IHD fees and charges may contact the Bank’s Customer Service Center at 03 – 2603 7700 or contact our respective Relationship Manager for more information.

#SMEBank #beyondfinancing #KUSKOPrihatin #MalaysiaMADANI",Mar 14
@SMentari2,"#MalaysiaMadani
#AktaPekerjaGig
#E-hailing",Jun 7
