Twitter Username,Post,Date Posted
@OuUzG5TxrGt4dyC,"U r absolutely right
Since GE10 it lost every election it lead
I totally agree with you it's a blessing in disguise that d langkah Sheraton took place
That peliwat will always be pm belakang. Nothing else","Apr 3, 2021"
@PREMPUCHONG,Take a blame. If u never let Langkah Sheraton..all shud fine now.,"Oct 12, 2020"
@PREMPUCHONG,True bro. We felt the same when Langkah Sheraton took place.,"Aug 15, 2021"
@PREMPUCHONG,We hve similarity here. Using Race and Religous card + R to stay in power. Even the same sentiment used to Justified Langkah Sheraton. The mess started there....,"Jul 11, 2022"
@PZMM,That's why I've stopped watching it ever since langkah Sheraton,"Nov 10, 2021"
@PZMM,You forgot that you were responsible for langkah Sheraton? Were you thinking of the rakyat then???,"Nov 12, 2021"
@Palataonation,Alololo. Did you seriously think Agong lantik ikut suka hati? He need SD from each MP. Each MP need to voice their support. And how that happened? Ever heard of Langkah Sheraton?I guess you never but never mind  Prmainan politik is not as simple as u think hahahaha,"Aug 16, 2021"
@PasPoosat,"if there will be Langkah Sheraton 2.0 (vote of confidence 19/12) only. if not, then everything goes as usual until 2027.","Dec 3, 2022"
@PattoKasthuri,"A 'cure' for DV lies in all stakeholders coming together.
 Govt-MPs-judiciary-education-community awareness-religious leaders support. 

Laws must go hand in hand w edu too. 

PH was ready to table Sexual Harassment Bill & criminalise stalking. 

Then Langkah Sheraton happened.","Mar 6, 2021"
@Penyuwan,First time I listened to this was Langkah Sheraton on Telegram.,"Aug 17, 2021"
@Pepebinsylvia,"kambing hitamkan? sis he withdrew funds that were meant for us in a pandemic to bribe so he can stay in power, dia jadi PM pun because of langkah Sheraton, scheme of things, he planned everything for him to backstab PH and bribe people by giving jawatan. You and I deserve better!","Aug 15, 2021"
@PiscesWoman9,"Can be have another langkah Sheraton to have a ""front door"" government ","Mar 13, 2022"
@Povani,Now you know how it feels...its karma..langkah Sheraton!!!,"Nov 24, 2022"
@PraveenSankara7,"to which PM candidate the party’s support goes to en bloc. This is the essence of the anti-hopping law so that MPs can’t shift their support as they please, like what transpired during Langkah Sheraton. So TSMY MAY have had the support of xxx MPs the day after polls but that 2/2","Nov 24, 2022"
@PrinceJoe5678,"Hahaha, why not ? 
Bersatu is supporting UMNO for the PM post, right ?
Azmin also is high ranking in Bersatu.
He got experience
-MB
-Economy minister
-Menteri Kanan
-international exposure as in MITI minister

And let’s not forget he was among the mastermind of Langkah Sheraton","Aug 19, 2021"
@PuffyCurry,"""Apa guna ceo Prasarana resign?""

I dunno but right after Langkah Sheraton and even tho PN did nothing but lockdown for 2020 alot of people still think it was the best thing ever that PH wasn't in charge so...maybe just to make people happy is enough.","Nov 9, 2022"
@PuffyCurry,"Remember GE14 when KJ was like ""pfff we don't care about winning we'll be a principled opposition"" and then happily joined Langkah Sheraton and now he's doing the same shit again.","Nov 22, 2022"
@QueenTM15,Not really.. this is okay compared to what had happened to the effect of that langkah sheraton.. we have PH ministers as well as other BN ministers who are way smart and harworking together with PM10 cabinet.  Lega weeii tak npk menteri2 badut PN .. ,"Dec 6, 2022"
@QuistisTrepe5,Gentleman's agreement hahahha when did langkah Sheraton itu bastard's agreement,"Oct 26, 2020"
@RESILIENTKCATS,We are having this again lol. Years of fighting since Langkah Sheraton but here we go again #NotMyPM,"Nov 20, 2022"
@RabuAddams,"Feeling sad for Dr Zul that fought and won Kuala Selangor from Tengkusikal. Meanwhile, his lost opponent who was appointed as Senator during the infamous Langkah Sheraton got the MITI portfolio. How unfair life can be.","Dec 2, 2022"
@RadToyo,Instability due to Langkah Sheraton which today have shown that move did not get blessed from Allah!!!,"Mar 20, 2022"
@Radinnnn_n,Are we just going to forget what happen 2 years ago ? The langkah sheraton by BERSATU and Muhyiddin  ?,"Nov 22, 2022"
@Radioactive9M,"Well, didn’t you know that from day one of Langkah Sheraton?","Aug 16, 2021"
@Rajam80160116,Yes disappointed with Langkah Sheraton BUT I'm not giving up. My vote though one counts!,"Oct 11, 2022"
@RajivJayKumar,Where was the nasihat for maturity during the cunting langkah Sheraton though?,"Oct 17, 2020"
@Ranjeeta_Kaur,"If you didn’t give a chance for Langkah Sheraton to happen, we wouldn’t be here today!","Feb 26, 2022"
@Ranjeeta_Kaur,"Yep, that's why you planned Langkah Sheraton along with that cunning old sampah, Tun M!","Nov 14, 2022"
@RayshvinRaY,I think we would still accept the decision if it didn't go our way. However it wasn't over and there was opportunity to keep on fighting. We can only let time tell but there's no question about the competency of the man. Blackouts/Tun M/Langkah Sheraton etc but now it's his time.,"Nov 24, 2022"
@Renee64791220,We tried and we had langkah sheraton come into play! ,"May 22, 2022"
@Rfdh_Zahra,Even TSMY be the PM after the negotiation we need to respect the decision especially after it was made by Agong and the Kings. But when I heard about Langkah Sheraton my blood is boiling. How could you do that after all the GE drama?,"Nov 26, 2022"
@Riseandshine_2,PN is doing a good job making BN look like they were any better...sigh. Langkah Sheraton failed us all.,"Feb 3, 2021"
@RiseofKentucky,"Buat penyokong Langkah Sheraton, penyakong PM pertama baca doa live depan mata, even you change your way now, it is too late, you only need to wait for GE15.","Jan 20, 2021"
@RockeRina,America should be ok unless Trump borrows the Langkah Sheraton playbook,"Nov 8, 2020"
@RohanBeg,"If they've learned ANYTHING from Langkah Sheraton, it's that backdoor governments don't survive first contact with the realities of governance.","Jan 6, 2021"
@RohanBeg,"The desperation of Muhyiddin reaching out to basically anyone who might lend him an ear is a comical testament to the absolute failure of Langkah Sheraton. 

Are these the ends to which his ability to manage ""the scheme of things"" has brought him?

Pathetic.","Apr 3, 2022"
@RohanBeg,"There has been no sound reason or explanation given as to why Tan Sri Ariff Yusof should abdicate his position as Speaker.

It's a blatant power play.

Langkah Sheraton continues.","Jul 13, 2020"
@Rorywoods4ever,You served the mandate with langkah Sheraton. Now playing innocent,"Aug 17, 2021"
@RoubanRvv,Election day looks like a brand new episode of Season 2 of Langkah Sheraton,"Nov 23, 2022"
@RtmcFirefly,"PN account BEKU dy, cabut fast fast? May cont kerja pintu belakang! Can anyone still trust, each & everyone who plotted 'Langkah Sheraton'?",Feb 13
@RvkcyBaobab,"In light of the YDPA's urge to stop politicking, these clowns are now in the midst of one of the biggest political meeting since Langkah Sheraton. Not meetings on rakyat/COVID, but meetings on ""How do we stay in power"". #AbahKau","Oct 26, 2020"
@SITI_SYIRA,"do we need ""Langkah Sheraton 2.0"" for strict MCO?","May 20, 2021"
@SMQotaddah,"LOL, is your brain fried or sth?

Who was responsible for Langkah Sheraton? 

Who was it that played dirty politics to get power in the middle of a pandemic?

Who came up with shitty “SOPs” just so ministers wouldn’t be bothered with quarantine after coming back from Sabah?","Oct 13, 2020"
@SMQotaddah,"No wonder Anwar seems dejected, he seemed happier after Langkah Sheraton","Dec 2, 2022"
@SParamalingam,"Langkah Sheraton - Frogs jumping everywhere.
Langkah Sri Pacific - For a better future better Malaysia .","Nov 21, 2022"
@SabrinaKxmal,Whatever it is please dont repeat again the langkah sheraton. It got my head hurts so bad to understand the chronology ,"Nov 20, 2022"
@Sam38849944,20780 how to support PM8 The end of Langkah Sheraton,"Aug 11, 2021"
@Sam38849944,21468 how to support you Mr mahiaddin just resign don't worry who is the next PM kerajaangagal The end of Langkah Sheraton#MuhyiddinOutMuhyiddinOut,"Aug 13, 2021"
@Sam38849944,The end of Langkah Sheraton less than one year,"Aug 4, 2021"
@Sam38849944,The end of langkah Sheraton less than one year,"Aug 4, 2021"
@SamadMarzuki,That what the langkah Sheraton all about,"Oct 25, 2020"
@SathishSarma,"Why not 
@AzminAli
 ? What happened to all his sacrifice since Langkah Sheraton? 
How can 
@MuhyiddinYassin
 betray 
@AzminAli
.
Not fair.","Jul 7, 2021"
@Sera76517636,Langkah sheraton? Lol this guys a joke,"Nov 26, 2022"
@Seraa_A,"This is just another Langkah Sheraton. Why bother to hold an election, costing the government a lot of money for this?","Nov 20, 2022"
@Serendipisme,"Sorry Saifuddin...we are not going to move on. We will not forget your treachery. Beyond langkah Sheraton, your belittling of Hannah Yeoh in Parliament, your lies about ICERD...all unforgivable. Useless traitor.","Nov 3, 2022"
@ShakirAmeer,"@MuhyiddinYassin
 & 
@AzminAli
 ni kurang cerdik. Buat langkah Sheraton pi game PH bagi nyawa Kat UMNO. Lepas tu kena game oleh UMNO. Hahaha. Because of you clowns BN may just rule forever.

No patience. Con your own allies. Now you get conned.","Jan 29, 2022"
@Shan_6183,If really they PN falls.. I will be the most happiest person for all the traitors ( langkah Sheraton)… God exists and I wanna tweet them few things without fear..,"Aug 14, 2021"
@ShanizAnis,We're back to 2020. Langkah Sheraton all over again. Suara rakyat dikhianati. What does that shows about you? Tamak.,"Nov 20, 2022"
@SheikhShahrir,They were planning for “Langkah Four Seasons” ala “Langkah Sheraton”. Unfortunately they booked the wrong “Four Seasons” #fourseasonslandscaping,"Nov 8, 2020"
@Shiema_ella,"Basically everything since langkah sheraton was just sign of democracy being dead
They turn all the people into clowns, form their own cabinet and rule the country however they want without thinking of the rakyat at all","Aug 20, 2021"
@Shimojiee,"Langkah Sheraton, We'll never forget this days, where the betrayal becomes Pervasive among all the Backdoor Government .

 #SetahunPengkhianatan","Feb 23, 2021"
@SimChing3,10/11 ? Who is left in Langkah Sheraton ?,"Nov 21, 2022"
@SimonLambert88,The best analogy i can think of explaining current football situation is to think of Langkah Sheraton. Kartel & all that which led to PH downfall. Remember that? Something like that. But worse. Imagine forming a new country where all the taxes goes to the them. The rich gets all.,"Apr 20, 2021"
@SimpletonED,"BN was united post Langkah Sheraton, in giving support to Mahiadin. Senior leaders include the dissenting voices now. All have gotten Cabinet Minster posts. 

Perhaps the dissension is not about the nation. It’s just business.","Nov 22, 2022"
@Smearul,setelah langkah Sheraton . Tun Mahathir can go fuck yourself,Jan 18
@SsiCze,"Please wake up. Many people are disappointed with the situation but but are equally angry & disappointed with PH. 

Wake up and reflect!!!

PH had been thoroughly out-meneuver and out-smart by your opponent every single step since Langkah Sheraton.","Jul 15, 2020"
@SukerStill,They vote PH because they hated BN..the other vote BN because they hated PH..Langkah Sheraton pengkhianat konon.. what you call this langkah SP? Noble?,"Nov 21, 2022"
@SupremerZ,"First Langkah Sheraton during the worst time possible, the beginning of Covid, then the clusterfuck that was Sabah.... then allowing interstate and losening shit up just to get Darurat? This party is FUCKED UP","Jan 13, 2021"
@SuzairiAbgbro,dasyat permainan Pn diam2 ubi berisi.last langkah sheraton betul jd rasmi..we will see malaysia will be same like this day for another 5years..,"Nov 20, 2022"
@Syafiqsal,It was 11 days with ZERO covid case until langkah sheraton. And it was malaysian who brought in the virus. Get your facts right first,"Nov 3, 2022"
@Syamilosophy,"guys YDPA ikut SD dont blame him that literally the most democratic thing to do. dome blame him blame UMNO who manuevered everything to reach this point, blame mahathir for teaching them  all this and langkah sheraton.","Aug 20, 2021"
@SyarifahAmin,Cant wait for elections! But tbh safeguards need to be put in place so that Langkah Sheraton doesn’t repeat itself,"Aug 4, 2021"
@TM04358243,"The greatest traitor in Malaysian politics is this Azmin Ali. You are instrumental in executing Langkah Sheraton in cohort with M Kutty , Mooooo & dissidents Tien Chuah. A very ambitious guy for a wrong reason aspiring to be a PM. 
Too bad that you can’t frog around this GE15.","Oct 27, 2022"
@TWOinche,"I said the big part of that must be cause of their principles ""tolak kluster mahkamah UMNO""  especially for DAP  or they're still traumatized by the langkah Sheraton move (did you know that event?)","Dec 3, 2022"
@TWOinche,"So sorry to say this, but anwar would never be PM as long as Mahathir and his cronies are still around....
Yes there is a lot of what ifs but he missed the chance already, and that langkah sheraton should have never happened.
#MYPolitics","Jan 26, 2022"
@TalibRedmayne,SS literally knew about Langkah Sheraton in the 1st place … fishy giler lmao ,"Feb 10, 2022"
@TengHau,"Langkah Sheraton causes vacuum in the administration which lead to the 1st wave of Covid.

Then Langkah Musa Aman causes the dissolution of Sabah state government which lead to the 2nd wave of Covid.

Dua-dua kali mereka yang power hungry causes the suffering of us. 

#PNOUT","Oct 11, 2020"
@TengHau,Oh wait.. But they were good when planning for Langkah Sheraton..,"Jan 11, 2021"
@TengkuJoe_,A taste of ur own medicine - langkah sheraton,"Dec 14, 2022"
@TerryKamaruddin,"You got prove while connected Tun M with Langkah Sheraton? If he was one of them, no one from Bersatu should kick him at first place la. I was in the meeting at Bersatu HQ before all of them heading to Sheraton. I know exactly Tun didn't do anything wrong","Nov 14, 2020"
@ThIsIs_Zharif,All of these political maneouvres happend from ONE BIG POINT which is Langkah Sheraton. BERSATU memang tak innocent dalam hal ini aspaq. The FACT is diorang la mastermind dalam chaos ni.,"Jan 13, 2021"
@TharmaPillai,Actually what has Tony Pua been doing since Langkah Sheraton other than painting and trying to prop up PN?,"Aug 13, 2021"
@TheEvilEnigma,"not the very reason, just a reason, what is the very reason, is semananjung's political instability in the first place. If PH didn't do Langkah Sheraton, or UMNO doesn't pull his supports from PN Gov, GPS can't do any decision to choose any coalition to form a new gov.","Nov 16, 2021"
@ThePunj95,Don't blame PRN Sabah cause the failure to reduce covid-19 infection in this country.. The main culprit has to go back even further backdoor government  Langkah Sheraton is the cause of all this problem.,"May 10, 2021"
@ThePunj95,Everything came crumbling down because of the Langkah Sheraton,"May 10, 2021"
@TheZeeraffe,"Ah, Langkah Sheraton another campaign from a politician, Ive had enough of this shit! this is what politicians bring to the table, because of this, we need to start a conversation to find a solution. theyve been busy making headlines & they forgot that blockchain is public","Sep 8, 2022"
@The_Endie,"Haha this news was after Langkah Sheraton. Of course got fighting. 

But originally GPS was friendly to PH. That’s why they left BN, to form GPS. They became part of the numbers that added to PH majority in Parlimen. Around 120+ plus which PH had to GPS’ 18(?) = 140 more or less.","Aug 17, 2021"
@Tier2SwkCytro,"Later u guys ask why langkah sheraton? Why bad blood with MP Lumut? Too many whys  
Maybe no one asked? ","Jul 17, 2020"
@Transformer681,How about langkah Sheraton?,"Dec 18, 2021"
@Twinkle_Star_27,"Exactly! Knew this was going to happen!
Tun was the 1st who brainwashed Azmin...gave his a ministerial post...and planned the langkah sheraton...

I wonder why they are all so afraid of DSAI!!! 

If anyone, only DSAI can bring Malaysia out of this mess that PN has created!","Jul 12, 2021"
@Twinkle_Star_27,"First time I am agreeing with Hadi that action should be taken against plotters!
And that includes him....he plotted with the others for Langkah Sheraton....action should be taken against him and the rest of them! Not for them, we wouldn't be in such dire state!","Jun 9, 2021"
@UbaiD_rac,"Or they can start an inquiry process macam masa Langkah Sheraton.

Call semua party leaders and verify Nwa's claim?

If verified, suh PM resign, make him interim while reconfirming the new person yg ada support? 

We did it before. Buat je lah lagi. Reelection is the last resort.","Oct 26, 2020"
@VCKF92,"Sadly, we are already on track ever since Langkah Sheraton happened.","Nov 21, 2021"
@VernonAE,"Because of some loose-lipped individuals in the past, other dengki-fueled leaders now will assert it to deny a domocratically elected representation in our parliament. How is this different from Langkah Sheraton? Or anything else b4? MY politikus should grow up! #MalaysiaMemilih","Nov 20, 2022"
@VernonAE,"If Muhyiddin Yassin's concerns, as played out by (IMHO the gravely misunderstood reasons for) Langkah Sheraton, and then his resignation, are ignored, then we will forever be under UMNO's strategic and successful 'state capture initiatives'. 
2/3","May 29, 2022"
@WanRoni90,"Dont compare PRU15 with langkah sheraton..we all go voting and exercise our rights...at the end of the day people chose PN, BN, GPS, GRS... PH only have 82 chairs..thats not majority...","Nov 21, 2022"
@Wenloh2,"If there is no conspiracies, then there’s no langkah Sheraton. The conspiracies are necessary for politicians to pursue personal agenda bcos they are incompetent #incompetentbeyondbelief #lawlesscountry","Feb 24, 2021"
@WhiscashXII,"You don't have majority, resign. 

No one else has majority? That's fine we'll deal with it when it happens. Because as I recall during langkah Sheraton technically at the beginning you didn't have majority either.","Aug 14, 2021"
@Wongchingrong84,They dont want they want reform goverment and make langkah sheraton 2,"Dec 5, 2022"
@YbSadik,This is a irresponsible quote Datuk..  How can it be a ingauan buruk rakyat since rakyat voted for PH ? Rakyat ingauan buruk is actually the langkah Sheraton and the backdoor goverment..,"Aug 28, 2020"
@Ydontukickme2,"Also highly related to political instability of the country caused by Langkah Sheraton. But other profession also facing low pay and high stress, but these profession especially audit and accounting is not lucky as medical field profession which high demand by other countries",Feb 24
@Ydontukickme2,"Huh? If no betrayal by the PPBM and Azmin cartel, kerajaan gabungan is not required at all. PH government has enough majority from the mandate of the people in GE14. No wonder most of the people said Dr M is the engineer behind Langkah Sheraton, now I believe it ","Jul 11, 2021"
@Ydontukickme2,"If this old man respect the agreement with PH that pass the baton to DSAI few years ago then Malaysia will be better place, and he will be more respected. Too bad he started the langkah sheraton that lost control at the end.",Jan 19
@Ydontukickme2,"Nonsense, it is Langkah Sheraton and PN's scheme of things that lead the country in this shambles today. No to PAS, No to PN yang pengkhianat and corrupted","Nov 24, 2022"
@Ydontukickme2,Pengkhianat to voters who voted for PH in GE14 and Langkah Sheraton,Feb 5
@Ydontukickme2,"most disgusting chapter in Malaysia's politic history, pengkhianat 
@AzminAli
 is the number 1 pengkhianat in this langkah sheraton, without this PKR betrayers, quit of bersatu from PH won't let Mahiaddin be the pm cirit birit",Feb 24
@Ydontukickme2,"that why everyone should feel despise and remember the evil action of Pengkhianat behind Langkah Sheraton such as 
@MuhyiddinYassin
 @AzminAli
 @chedetofficial
 , Hamzah and the extremist paS. Our country also on the way to be next taliban if under pn rule",May 11
@Yeng03413487,"Langkah Sheraton had thousands of conversations that went on to plot the downfall of PH gov, why no investigations?","Apr 9, 2021"
@YeohCC,"All the original supporters from Langkah Sheraton, u turn now write to YDPA or support UMNO as PM9, then everything back to square with only minor ministerials posts change. Don't care abt PH & others pembangkang. The best solution I believes PN has on table now.","Aug 16, 2021"
@YeohCC,Cakap sombong CheDeath97! All u want is Malay & Chinese votes altogether. We know it very well. We know your true betrayal characteristics already. U forgot what u said during Bersatu MT meeting that decided to quit PH before Langkah Sheraton? CheDeath97 mudah lupa.,"Oct 20, 2022"
@YeohCC,Don't worry bro. Purely  WAYANG politic for Bersatu PAS UMNO. They will join as per Langkah Sheraton to form government if their combine seats are allow for them to do it so. They work happily now so pls don't distracted by it.,"Sep 27, 2022"
@YeohCC,Good night folks. We are back to Geng Langkah Sheraton to govern the country for the next 5 years.,"Nov 19, 2022"
@Yhagunan,"Finally!!!! Hopefully there will be capable people in this new government and there is no such thing like the Langkah Sheraton 

#DSAIPM10 #MYPM","Nov 24, 2022"
@YinDebbie,is it langkah sheraton all over again? ,"Nov 26, 2022"
@YuvaneshK,"Yeah yeah, what I mean is that if this guy didn’t allow langkah sheraton to happen in the first place, we wouldn’t have been hypothetically witnessing this shit show where PN is winning now","Nov 20, 2022"
@Z2Qrq,Was the Langkah Sheraton NFT a scam? Tony Pua explains -  &lt;&lt; #crypto #cryptocurrency #currency #bitcoin #btc #digitalasset #money #blockchain #fintech #eth #followback #follow4follow #followforfollow #follow,"Oct 6, 2022"
@ZMasturaH,Highlight that he is part of langkah Sheraton: highlight that he thus brought t elected govt PH down : highlight that we will not forgive & forget,"Sep 2, 2022"
@ZMasturaH,Why not tonite ? Langkah Sheraton or other khianat meeting can be done immediately? T meeting that shd be done months ago,"May 22, 2022"
@ZareenH_s,"After Langkah Sheraton happened, you will..","Oct 3, 2021"
@ZareenH_s,"Mahathir promised for media reform after GE14 but of course he failed to do so. Even though the reform wasn’t as holistic as promised but from my pov, after Langkah Sheraton, it worsens.","Jan 2, 2022"
@Zaref72Man,Never forget that all this mess in the country wouldn't have happened if LANGKAH SHERATON never happened ,"Oct 23, 2020"
@Zaryna84,"For now, after that Langkah Sheraton 2.0 in the making..","Nov 25, 2022"
@_Acat_,The difference between langkah Sheraton and now is TSMY isn’t stepping down voluntarily.,"Sep 23, 2020"
@_Acat_,There will no longer be a threat of another langkah Sheraton but what happens if a party - the whole party leaves a coalition?,"Oct 20, 2022"
@_Acat_,Yeah. I'm sure back in February if everyone is thinking about covid the whole langkah Sheraton wouldn't have happened.,"Oct 25, 2020"
@_AzwanOmar,"Back then prior to Langkah Sheraton, at PH’s Presidential Council, Syed Saddiq sounded like a warrior to Tun Dr Mahathir. He defended the old sage and been called as “Emotional” by Gobind.

Now, he is in the same warrior mode to defend Anwar Ibrahim. 

Talk about Principle!","Nov 12, 2022"
@__cfyh,We all know langkah sheraton happened.,"Nov 19, 2022"
@__isitzeqa,no point of ge15  langkah sheraton all over again.,"Nov 20, 2022"
@__isitzeqa,whatever it is #NotMyPM obviously if langkah sheraton,"Nov 20, 2022"
@__jijan__,turns out the monyek we tertangkap smlm is actually the alpha to his big pack. hope there's no mutiny or langkah Sheraton ke apa ke while he's gone,"Sep 13, 2020"
@__nonamae,So wht exactly is langkah sheraton?,"Nov 26, 2022"
@_aidanaidan_,"lrts : i don't prefer to partake in partisan politics but yeah, remember that OUR VOTES didn't matter to the ppl of langkah sheraton. they didn't respect the ppl's voice. remember that","Aug 18, 2021"
@_aidanaidan_,"to add, to me personally, 23 Feb holds another meaning : it's Mama's birthday. she would have been 59 this year (58 when Langkah Sheraton took place; i can only imagine how furious she would've been if she could see the events haha) but well. god loved her more.","Feb 22, 2021"
@_arvxnd_,"Silence by Anwar is well justified. The lessons he learned from langkah Sheraton, the betrayal. He can't trust anyone, not until everything is in place.","Nov 20, 2022"
@_bandu,"And Im the voter there , kinda cool that PRK Tanjung Piai was the watershed moment triggering Langkah Sheraton lol","Nov 5, 2022"
@_epiphiany,Something that feels illegal but is legal: Langkah Sheraton,"Nov 18, 2020"
@_epiphiany,The way my friend was crushing on this person for months then is suddenly infatuated by a new person... What in the Langkah Sheraton,"Nov 29, 2022"
@_epiphiany,"Wonder where we'd be if Langkah Sheraton never happened. Better, or perhaps even worse.","Aug 17, 2021"
@_ft_ay,"just pray for the best... langkah sheraton is indeed a filter, filter buang org2 jahat haha","Nov 20, 2022"
@_ft_ay,langkah sheraton tu org2 dalam PN skrg haha... dont worry i dont think it will happen again,"Nov 20, 2022"
@_isblle,"Why are the options only Darurat or elections? Who said that it's an ultimatum?

What about Muhyiddin resigning like what Dr M did during Langkah Sheraton. What about going to parliament to debate, go through a no confidence vote?","Oct 24, 2020"
@_nrlizzhs,A man who was involved in langkah sheraton talking about principles ,"Oct 11, 2022"
@_zmrzk,"I dont think our politicians ever learned from BN's defeat. Langkah Sheraton and how they aact during this MCO proved that. The moment they got the power, manifestos go down the drain","Jun 26, 2021"
@aMabzing,Didn't they too cooperated with kleptocrats which resulted in Langkah Sheraton? Aren't they in the same cabinet with kleptocrats currently? Bersatu mudah lupa ke?,"Aug 15, 2021"
@aMabzing,Huh! And have a Langkah Sheraton again??!!! These ppl are racists & vying for power only. NEVER again please!,"Mar 12, 2022"
@aMabzing,"I shudder, I shiver, I fear.....will there be a repeat of Langkah Sheraton if a pact is made with the protege of PM7? The rakyat fell right into it, whole body, mind & soul in GE14. And now again?","Jan 25, 2022"
@aMabzing,I thought you have really changed for the better & repented until Langkah Sheraton happened!,"Oct 25, 2022"
@aMabzing,"If he had dignity, Langkah Sheraton wouldn't have taken place.","Aug 11, 2021"
@aMabzing,The govt never had credibility when you all close your eyes on 1MDB & was a part of Langkah Sheraton. You guys rob our money & our votes!!! So what credibility sh** are you talking about?,"Dec 13, 2021"
@aMabzing,The mastermind behind Langkah Sheraton & manning the ship now ~were~ are also your Dad's guys. ,"Jun 29, 2021"
@aMabzing,"Thx for that. For 22 mths b4 Langkah Sheraton, most of us were not aware of the enemy within. And that PM7 still bore deep resentment towards AI & DAP. #Justsaying. For 22 mths, were you aware all was just wayang?
And Warisan SA, like SS, r just soldiers of PM7, as we see it la.","Jan 26, 2022"
@aMabzing,Were you consulted during Langkah Sheraton?,"Nov 21, 2022"
@aamirrasdan,Langkah Sheraton and amplified by just concluded Slim by-election showed one thing; how irrelevant Bersatu (or whatever party related) is,"Aug 30, 2020"
@aaronagai,"The same narrative was played when GPS formed the government with PN (PAS), during Langkah Sheraton.

The same sentiment when GPS chose Ismail Sabri + PAS in 2021.

 Namun, kesejahteraan perkauman dan peragamaan tetap dijaga.

Calm down. Abang Jo still keeps your interests.","Nov 20, 2022"
@aaronagai,"Unpopular opinion: Langkah Sheraton was a Easter egg, Manna from Heaven - for Sarawak. ","Apr 11, 2021"
@aashrafz_,"they can change allegiance instantly
depending on self interest
publicly sworn enemy can be cooperative partners when self interests are alligned

Langkah Sheraton was a good reminder

Look at PN
They specifically targeted PH > other parties in Gov
Seducing BN & GPS while at it",Apr 13
@ab0ogee,"2020 : Langkah Sheraton

2022 : Langkah Seri Pacific

There’s no better indicator for economic recession and inflation, than this ","Nov 21, 2022"
@abahlubna,"We’ve already have the plan in 2019,then Langkah Sheraton came

2023,it’s time to pick up where we’re left",Jan 7
@abbernaa,"Also, the good memories of this trip were layered by horrible memories of Langkah Sheraton happening that exact weekend.

Literally every convo was about old/current Malaysian politics.

Appa gave a 2-hour + lecture on the 1997 Asian Financial Crisis in Sin Yoon Loong... 2 HRS.","Mar 13, 2021"
@abbernaa,"Honestly, we can say that yes Langkah Sheraton started this whole situation AND IF THOSE IDIOTS DIDN'T DO WHAT THEY DID, WE WOULDN'T EVEN BE IN THE MESS WE'RE IN but my God, until we have FUNDAMENTAL changes to how we operate, this will just keep going onnn!!!

SO SCARY SIAL.","Sep 23, 2020"
@abboo2010,Let me ask you. Have you or your party have done any post mortem why the langkah Sheraton initiated? There are so many factors YB. Fact is fact. We can't run or deny it. Thank you.,"Jun 27, 2020"
@abboo2010,YB you all should stop the blame game. Pleaselah. Azmin was given a minister post based on his capacity as PKR Deputy President. One of the biggest contribution to the fall of PH and langkah Sheraton is your party internal problem too. Are you denying it? Let us debate on that?,"Jun 27, 2020"
@abcdefsiakap,"Yh this is what lot of us feels when Langkah Sheraton happen.

We are back into the dark age of Malaysia & ""only the young"" can change this shit but no one care bcs it's not important yet bcs we are too young","May 11, 2022"
@abd_wahub,"Best gak dengar 
@drasyrafwajdi
 cakap kat 
@BFMradio
 Breakfast Grille tadi.

IMHO he faltered a bit on some points and the host could've been harder on him, especially about the role UMNO played during Langkah Sheraton.","Sep 28, 2022"
@abd_wahub,Tell your friends to do another Langkah Sheraton,"Jun 9, 2021"
@abearfromSEA,"#TIL When Aaron Ramsey scored back in February 2020 vs SPAL, Langkah Sheraton happened.

Thanks 
@EncheMarchisio
.","Jun 12, 2021"
@abewonu,"After GE14, they’ve changed to PN after the newly coalition of BN bloc dengan PAS, tambah pula dengan portion of Bersatu and PKR after Langkah Sheraton. So technically it’s BN enlarged.","Aug 20, 2021"
@adamezique,Langkah Sheraton all over again but legally ,"Nov 20, 2022"
@addaaannnnn,Finally some good news after a while. Langkah Sheraton berjaya,"Nov 30, 2022"
@adibdoop,"So, what's the difference between this #PRU15 and Langkah Sheraton 2020 anyway?","Nov 20, 2022"
@adidums,"Also despite the result this time, Langkah Sheraton really made Malaysians vote based on competency instead of the party they belonged to so that’s a step towards awareness","Nov 21, 2022"
@adidums,I have given up after Langkah Sheraton.,"Jan 12, 2021"
@adiewillie,"Although, kudos to you. 
You move the support out of PH during Langkah Sheraton.
You move the support into PN during GE15.

Smart old man.","Nov 20, 2022"
@adzizi,"Tbh MUDA shd join force with GTA as they lack multiracial parties. Furthermore, u were also the one who attended langkah Sheraton.","Oct 30, 2022"
@aeycid,"Happy 1-year anniversary, Langkah Sheraton!! ","Feb 23, 2022"
@afarwizah,Dont think i'll forget that langkah sheraton,"Nov 20, 2022"
@afiqazni,"It's now looking too obvious that 
@Syedsaddiq
 & his fanboys club 
@partimuda
 gonna ride this opposition side to win the next PRU.

Playing blunt narrative frm voting youth candidates while applauding pembangkang gagal.

Which hotel will be the venue for the next Langkah Sheraton?","Jul 4, 2021"
@afqnrmn,"The devil works hard, but Hamzah Zainudin works harder. Drafting plans for Langkah Sheraton 2.0 is underway. ","Nov 24, 2022"
