Twitter Username,Post,Date Posted
@Jibjab9715,The obvious proof is appointing an infamous politician who has several corruption scandals. PN had a good plan of gaining UMNO MPs and bypassing the unreliable Zahid.,May 8
@JilatKahak,That means he agrees with ramasamy that zahid is a burden to UMNO,Jan 16
@Jivan_Pandher,Question. Will Anwar be PM today if Shamsul Iskandar defeated Zahid Hamidi?,"Dec 4, 2022"
@Jm85942044,@umnoonline  The whole country is waiting …. 60yrs plus of Corruption & yr Leader Zahid Hamidi still have many outstanding cases ….. Damn You UMNO,Jun 12
@Jm85942044,It’s usually the Corrupted Politicians that create the Fear by using Race & Religion to separate M’sians … we need to get rid of all these Parasites and confiscate all their Assets …. Start with Zahid Hamidi,Jan 2
@Jm85942044,UMNO elections in DEC 22 - Zahid will be out by then…. But BN MPs will not rebel in the Unity Govt … they have more to gain but the cases will go on … “The days of making fast Money in Politics is over”. The ppl will make sure it will Never happen again.,"Nov 24, 2022"
@Jm85942044,We work and pay our Taxes and then Politicians gets away with Corruption … will the Country ever learn …. Damn all these Poiticians …. Esp Zahid Hamidi,"Dec 31, 2022"
@Jmma1ar,Everyone knws this . Nothing abnormal. Bt d reality is crucial . President UMNO is YB Zahid . So YAB DSAI gave d benefit to him . Even though it is tuff 2 decide but it is a credit coz he agreed to collaborate . And everyone knew 10 other BN candidates had unsolved rumours..,"Dec 3, 2022"
@Jmma1ar,It's sways to Zahid ..KJ ur turn will come soon..no woories...trend UMNO is yoyo ..one moment hooray.. to Tun M ..nxt moment hooray to DSN ..later Abah YB Muyiddin ..then..d batik icon YB IsMail ..now YB Zahid....followers chips Moore kejap yes kejap no,Jan 21
@Johnnyblendd,But yes Zahid Hamidi ? But yes Zafrul? Yes Anwar as PM become MOF also? Principal? Integrity? Reformasi? Throw at tepi window?,"Dec 4, 2022"
@JonWang30685199,"Syabas to Ahmad Zahid, he is the hero in Anwar becoming PM10, hope he will regrouped and steady BN in his cooperation with PH.","Nov 25, 2022"
@JoyceLauleesee,Thank you to Zahid Hamidi. God Bless him,May 16
@JsLogic1,"Its not. Not so much of Zahid. Its the mandate given by BN party. In due course, if he is guilty then naturally he has to  give up both as BN president and DPM. Next person from BN will take over. Allow the process to go through.","Dec 5, 2022"
@JuMohd_,"right after the King summoned all the BN MP one by one? Zahid say yes and other say no? sadly to say internally BN unable to control themself and make the decision, sampai la King have to interfere and put the pressure. and today we hail them as a winner. win!","Nov 25, 2022"
@Julie_Lim,The mother of all disappointing appointments is Zahid Hamidi as DPM.,"Dec 2, 2022"
@JustinTWJ,Annuar Musa is showing day by day what a tool he is. Glad he got dropped by Zahid. Dumbass. Zahid did the country a favour by dropping a lot of the dumb UMNO members.,"Nov 23, 2022"
@JustinTWJ,"Disclaimer: Not supporting Zahid.

But he single-handedly stopped 10 BN MPs from giving their support to Muhyiddin & PN.","Nov 24, 2022"
@JustinTWJ,"I really don’t know… but he’s loyal as hell to Najib. And now Zahid. 

Surely his WhatsApp gonna blow up when he wakes up tomorrow morning with all the BN people asking him Wtf","Nov 24, 2022"
@JustinTWJ,"If Zahid loses UMNO presidency, what’s stopping the next president to take the whole BN as a bloc to support abahcow? 

After all, Anwar’s cabinet is for sure smaller than abahcow. 

Surely that’s their second play. First play is on 19 December. Scheming as hard as they can rn.","Nov 26, 2022"
@JustinTWJ,"My biggest concern is what if PN and BN do come together but UMNO kick Zahid out in the upcoming UMNO elections and appoint a new president. 

Can the future president pull their support and then cause the government to collapse again?  this would be even shorter than 22 months","Nov 21, 2022"
@JustinTWJ,"Zahid HAD to become TPM. If not, UMNO members will not respect him. And he will lose control and the upcoming UMNO elections. The fall of Zahid could lead to the collapse of this unity govt basically.","Dec 2, 2022"
@K3N_LOW,Zahid Hamidi seems like Anwar's Winter Soldier since 1998. Only now he's being activated to continue it's reformasi mission.,"Dec 7, 2022"
@K95Akmal,"PN actually expected reform within BN. But well, president is Zahid","Dec 2, 2022"
@KATAK3344,"2) We understand you have strong moral principles and are trying to be impartial. But in a unity govt sometimes we may have to ""bend the rules"" just like how you ended up in the same side as Zahid Hamidi. We want you around BUT LOOK.",Jun 9
@KATAK3344,"We understand you have strong moral principles and are trying to be impartial. But in a unity govt sometimes we may have to ""bend the rules"" just like how you ended up in the same side as Zahid Hamidi.",Jun 9
@KadukMalang,Allocation to component party. Amanah gets 2 post coz number of sears won. For Dr Zul to be in cabinet Mat Sabunor the other guy need to step down. Or PKR to gove the MOH post to him. Zafrul use UMNO’s allocation. Zahid wants him as UMNO’s rep what to do,"Dec 3, 2022"
@KahsiDahma,Ha ha ha ..go n fight with BN zahid,"Dec 25, 2022"
@KahsiDahma,If a clean politician with dignity once u are charge by the court of law it is his obligation to relinquish his presiden .U dont wait until u r proven guilty .PH befriended UMNO for anwar interest n zahid interest ! PH is eating its own words.penipu,"Dec 25, 2022"
@KahsiDahma,Its Enemy within Not at the Gate. The Treachery Zahid has sold the soul and Dignity of UMNO .Any changes of Leadership in UMNO does not change the perception of the Malays especially the New Generation.Doomdays zahid has put the cursed on UMNO .,"Dec 30, 2022"
@KahsiDahma,The fact that PH do not hv the majority of his own 112 .ph is sharing with umno the pirates of selat melaka ..East coast will follow who in charge in putra jaya .So this govt is a coalition govt .The key is zahid hamidi .,"Dec 25, 2022"
@KahsiDahma,True as said UMNO is total against DAP.They cannot accept the ideologi os sosialis n the history behind DAP .Once Zahid goes against the party wishes in PAU …that is the death wishes of zahid .,"Dec 25, 2022"
@KahsiDahma,We will see the combination ot self interest n power sharing where BN Zahid is the key .Once the key is nit there then we see what happen .zahid holding anwar balls,"Dec 25, 2022"
@KahsiDahma,What ever they go UMNO is a dying party .Zahid is putting the tombstone,"Dec 28, 2022"
@KahsiDahma,Zahid has embraced DAP .He also applied this Doktrin during PAU UMNO .Why not he join DAP,"Dec 28, 2022"
@KalZzium,"Vote for PH, u got BN as MB. All those kleptokrats and rasuah things suddenly disappeared LOL. Moreover, whole Malaysia knows that Anwar is cooperating with Zahid all along. ROFL","Nov 23, 2022"
@Kamal_esh,I have to remind myself that this is you because the name always gets to me and I’m like “Why is zahid hamidi tweeting me”,"Dec 14, 2022"
@Kamalab22549409,"Why blame it on DAP ? Who is fighting among politicians? PAS, UMNO, BERSATU ; who are these people ? MALAYS !! ANWAR, TUN THE OLD MAN, HADI, MUHYDIN, AZMIN, ZAHID, the list goes on…",Apr 15
@KarinaTHenry,"As soon as BN joins PH, Zahid will be released of all his charges. Even better, he could get to be the TPM.","Nov 21, 2022"
@KarinaTHenry,"Gentleman nya Najib, he stepped down as soon as BN lost in GE14. Zahid Dinosaur in the other hand is shameless asf. I bet Najib would give Zahid a slap in the face for fking up UMNO real bad.","Nov 21, 2022"
@KarinaTHenry,"It doesnt matter who the tpm is, the deal is, Ph has to free Zahid from all the charges if ph wants the number. But only zahid wants this, not the others. Hence why ph-bn is not finalize yet because even BN doesnt agree with Zahid's term","Nov 21, 2022"
@KayTan70805621,All we need is for PN n anti Zahid BN iddiots to stop destabilising the current gov n play their role wisely. Then we have at least a good chance. But what can you expect from a bunch of power crazed zealots n religious fanatics? We r doomed.,May 29
@Kenken0606,"Without BN and Zahid support, this government cannot form, what you can do? This is reality, at least PH made their promise, not letting LGE and Syed Saddiq to cabinet until they clear their case","Dec 2, 2022"
@Kenken0606,"Zahid get the position, it will make him powerful in rural and also in UMNO, so Anwar can hold this government as long as possible","Dec 3, 2022"
@KeroRijaL,But rest of BN mp doesn't want to. It's Zahid playing solo,"Nov 23, 2022"
@Key_own83,"How the hell are u goin to convince rkyt to support PH with this? u think  PH can be like BN also threatening rkyt 'u must vote PH or we will choose zahid to be in our cabinet'?

lg la pengundi Melayu lega x perlu justify kenapa kena undi PH lg dh","Dec 3, 2022"
@Key_own83,"No need. It's Anwar that form pact with Zahid to drag BN to join PH. You should ask Anwar. Did Anwar ever discuss with you guys his plan? No, right?","Nov 22, 2022"
@Key_own83,"Say OK to corruption. Say Zahid is cleansed.

Race Extremism > every single corruption BN made all this while

Yup

Noted","Nov 22, 2022"
@Key_own83,The least thing PH should do is to NOT appoint Zahid to any government post or GLC post. Having BN to be with PH is already heavy burden enough due to extreme PH campaign against BN last time. PH should know it better.,"Nov 30, 2022"
@Key_own83,"Zahid also helped PN/BN to made government after Langkah Sheraton. Yet PN/BN gomen didn't appointed Zahid to any of government post, let alone DPM

PH credibility is going down little by little","Dec 1, 2022"
@Kg_Baru_Girl,"Not sure of an aplogy but according to  
UMNO’s mouth piece DLA , 
Anthony in a meeting made a stand to Zahid that DAP ‘ll uphold  Malay rights; The Sultans, Islam & BM as the national lnguage
Unclear whether grassroots / Chief Youth r aware of this meeting.
You can refer to DLA",Jun 8
@Kg_Baru_Girl,"UMNO-BN is not YET a component in PH as MCA is in BN
What is Zahid thinking inviting PM & rest of the Heads of political parties to attend PAU
Zahid is counting the chickens b4 they r hatch.Purely premature
decision..",Jun 3
@Kh0ngK3kKw4t,"Agreed.
UMNO lost because of th court cluster leaders.
Zahid especially.
The Malays haven't rejected UMNO but is teaching them a lesson.
The old warlords & those tainted need to go.
& stay as an opposition if they hv to - it's better than joining ph & being under dap's thumbs.","Nov 22, 2022"
@Kh0ngK3kKw4t,"Any clean up of UMNO needs to start with Zahid himself going, along with his court cluster cohorts.",Jan 11
@Kh0ngK3kKw4t,"But they didn't deal it as how u'd like it did they?
Zahid touted no Anwar no dap all the way till election day but had actually made unacceptable deals behind closed doors with ph.
He made a fool out of those 3 million UMNO members & sold the Malays out.","Dec 3, 2022"
@Kh0ngK3kKw4t,"Deal with BN, Zahid as DPM, hogging the finance portfolio after all those promises he made?
Cant be trusted.","Dec 3, 2022"
@Kh0ngK3kKw4t,"I want the most credible ppl are the helm of our country.
In any case, PN's choice of UMNO excludes Zahid & those others tainted with corruption.
Tht's why zahid quickly went to see YDPA to announce he already made a pact with Anwar, which we know had been there all the while.",Feb 11
@Kh0ngK3kKw4t,"If it's true that H2O & KJ are indeed going for the #1 & #2 posts respectively, then it is welcomed news that should be celebrated.
Those 2 are way more credible than the ones helming UMNO now.
& KJ himself won more votes than Zahid did ",Jan 3
@Kh0ngK3kKw4t,"Like how u, Zahid & the rest of the leadership are a burden to UMNO & the Malays.",Jan 16
@Kh0ngK3kKw4t,"Logic & fact?
The fact is BN≠PN.
So any scenario put forward will be speculations at best.
There's no proof that Zahid will be dpm if BN+PN. He wasn't even selected to be in the previous administration's cabinet when it was indeed BN+PN back then.",Jan 16
@Kh0ngK3kKw4t,"No worries - our expectations are low whn it comes to ph & their promises
Other than their GE14 lies, they'v recently made us believe tht they are against Zahid, UMNO, BN, corrupts, sakau, kleptos etc, only to then show us their middle fingers, laughing at our gullibility.","Nov 30, 2022"
@Kh0ngK3kKw4t,"Rafizi - ""1st to disagree to working wit Zahid/BN."" Wht happened to tht?

Nazmi - ""PM shldn't be holding finance portfolio.""
Wht happened to tht?

Fahmi - encouraged th misuse of state apparatus to intimidate ph's opponents.

Nothing good abt having those 3 muppets in th cabinet.","Dec 3, 2022"
@Kh0ngK3kKw4t,"Then those UMNO members are out of sync with the rest of Malaysians - majority of us pins the blame on Zahid, & to a certain extent, on the party that he's now in cahoots wit -  their 1 vote BN = 1 vote Zahid propaganda.",Feb 7
@Kh0ngK3kKw4t,"Unless Zahid is toppled & the new UMNO re-examine BN's being in cahoots with dap, i call for @MCAHQ @ChanQuinEr @nicolewong89 @weekasiongmp @tilianker @chongsinwoon to re-think MCA's association with UMNO. UMNO can sod off!","Nov 27, 2022"
@Kh0ngK3kKw4t,"Unsure about his 47 cases part but he did name the 10 BN MPs that supported TSMY during today's assembly.
That effectively confirms that PN had the numbers to form govt cos GPS already stated they were with PN before Zahid went to see YDPA with Zambry.",Jan 12
@Kh0ngK3kKw4t,"You're right i.e it appears pm's stand on corruption is an act to gain power & not an actual aversion to it.
His appointment of Zahid as dpm & collaboration with UMNO confirms this.",Apr 23
@Kh0ngK3kKw4t,"Zahid & those that are in cahoots with ph aren't lalang?
Conned all of UMNO & the whole Malay community.","Dec 2, 2022"
@KhalidNorazmi,"Apa Midin plan?
You need to choose between BN or PH.
BN cannot gabung with you at all.
Zahid Hamidi dont want punya.","Nov 22, 2022"
@KingAlister2001,"Any politician asking why Zahid.. is just politicising everything 

With anti hopping law..its the call of the party not MP, Zahid is the president of BN(30seats) or in other words the coalition that makes the govt. Without his 30seats neither PH nor PN would be govt.","Dec 4, 2022"
@KingAlister2001,"Hope one day you would explain the reasoning behind 
1. The appointment of Senators as Ministers (Saifuddin, Zafrul, Zambry)
2. What happens if Zahid looses UMNO party elections.","Dec 5, 2022"
@KingAlister2001,Which also means the govt would collapse the moment Zahid is taken out of BN. Unless Anwar manages to win them over,"Nov 23, 2022"
@KittyCathooman,Actually betul drama dgn BN dia pancing Zahid and Zahid kencing dia.. cant blame anwar much coz he need to win but accept the fact yg it happen.,"Nov 25, 2022"
@KonWL,"We can accept that Zahid is innocent till proven guilty, but the DPM post cannot be handed to someone with court cases over his head. UMNO can't be that bankrupt of leadership?","Nov 30, 2022"
@KostkaKushi,"From HERO to ZERO!!!.. 

What type of horse trading is this?? A vote for BN is a vote for Zahid to be PM, rupanya a vote for PH is for Zahid to be DPM!!! 

PH misrepresented to the voters.","Dec 3, 2022"
@KostkaKushi,From HERO… now ZERO!!! That sums it up . A vote for BN is a vote for Zahid to be PM… rupanya a vote for PH is for Zahid to be DPM!!!,"Dec 3, 2022"
@Krishna05643750,I am not shocked. Hishamuddin has always been cunning. And KJ is seen as a threat to Zahid and other senior UMNO members.,Jan 28
@Krishna05643750,"I hate to say this, but it was really Zahid Hamidi","Dec 4, 2022"
@Ku61865880Kumar,Strong collations should be one DPM only and it should from UMNO Zahid,"Nov 27, 2022"
@Kun1Andi,"Episode 4: PM10 never end story

So this Episode 4 is all about BN, how BN moves and whats next? So Zahid as antagonis character tried to play his role to end the drama. But the other antagonist doesnt want it happen too soon, reflecting the story will go to Episode 5. Cming soon","Nov 23, 2022"
@LMVB_88,Ph+perpaduan will tumbang today if wasnt for zahid...mathassan and d other side will be always scheming...letak zahid utk stabilkan umno!!,"Nov 28, 2022"
@LaiKH5,"Is given, Zahid will be DPM whether he is in PH BN coalition or PN BN, unless Borneo bloc had formed the government with PH only
But with science, economy, agriculture, education under PH, they have the right synergy.","Dec 3, 2022"
@LaiKH5,"Unfortunately, Zahid will be DPM whether he is in PH and BN or BN and PN, ,is given unless the Borneo bloc joins forces with PH without BN","Dec 3, 2022"
@Laksakedah556,"Anti-Hopping Law came into effect on Oct 5, 2022. But this was not the only thing that strengthen Zahid's power in BN. He knew there are several loopholes in this law under his command, UMNO's MPs were required to sign an agreement within their party which is-","Dec 3, 2022"
@LalithaVelvet,"Pakistan: Registrar of societies avoids audit of accounts, promoting corruption.

Malaysia: Yayasan Akalbudi, founded by Ahmad Zahid Hamidi, had never submitted its AGM and audit reports to the Malaysian Companies Commission (SSM) since its establishment in 1997. Court told.… Show more",Jun 11
@LeBarnacle,"That clip where Zahid sheepishly shouted “Reformasi”? It was all us, yo! We have been chipping away at Umno’s power in the last 3-4 GEs that even Zahid can’t do anything but to accept Umno’s loss of prestige, power and relevance. All around, it’s good, no?",May 8
@LeFlyingBathtub,I don’t want to hear DS Anwar Ibrahim talk about reformasi or fighting corruption anymore if he goes ahead and appoints Zahid Hamidi as DPM. Sorry not sorry,"Nov 29, 2022"
@Leetay120,"BN and PN planning to remove Zahid then working together to form a new Govt. 

Borneo pact will go along.. 

@pakatanharapan_","Nov 23, 2022"
@Leetay120,"What Zahid and UMNO did is very logical. If join PN, how on earth is  BN going to win back their lost seats in PRU 16. Put this in AI/Machine Learning tool, this is what you get as an answer.","Nov 24, 2022"
@Leetay120,"What Zahid did is very logical. If join PN, how on earth is  BN going to win back their lost seats in PRU 16. Put this in AI/Machine Learning tool, this is what you get as an answer.","Nov 24, 2022"
@LelaGila,"Sgor is the biggest swinging dick of PKR. Now that PKR cuts a deal with Zahid and 29 MP's from BN: Do you think PKR can continue selling the story of anti-graft and corruption, anti abuse of power, anti everything that are immoral and unethical during kempen state elections?","Nov 30, 2022"
@Lhys_Izfh,"Just remember that only 11% Malay voted for Pakatan Harapan. With Zahid Hamidi in the cabinet, I believe that now lesser.","Dec 4, 2022"
@LibertyGolfMY,There might not be a PH-BN as the MT of UMNO/BN might be against this. TSAM H2O Tok Mat all have released their statements and they’re not aligned with Zahid. Can we have stability with PH-BN? Looking at all the budak2 with violent TikTok is worrying gais,"Nov 22, 2022"
@LibertyGolfMY,Tok Mat just released a statement to ask PN to form govt with PH as BN accepts the Opposition role. Perhaps Zahid didn’t get the support of the BN Supreme Council,"Nov 21, 2022"
@LilyH50515494,"Twisting  facts  as usual.  In the  Agreement  Zahid  UMNO  focused on  key  points  of  The Constituition- sancity of Islam, Malay/ Sabah Sarawak  Bumi special  previlege as  natives of the land and  Monarchy","Dec 30, 2022"
@LilyH50515494,Zahid Hamidi in the absence of Najib. Hishamudin and KJ are traitors,Jan 20
@LilyH50515494,Zahid like DSN- as well as UMNO leaders- has good rapport with the Arabs. This is timely especially after PMX fiasco visit to.KSA,Mar 27
@LimSiChing,BN still wants to contest in Padang Serai? What for? 31 MPs for Zahid?,"Dec 1, 2022"
@LitaRamli,What the heck??? Zahid hamidi as tpm??!! No no noooooo ,"Dec 2, 2022"
@LizNCathyDoll,U build gov with corruption people. See what happened to umno pau. Many good people trying to fight zahid now sacked in umno. And PH + umno? Its time bomb. This expected. Wait n see,Apr 9
@LizNCathyDoll,We love zahid hamidi.,"Dec 12, 2022"
@Lkmn_azmi,"politicians that i do not like, LGE, NKM, Hadi Awang, Zahid Hamidi to name a few.. it transcend religious belief and race.. nothing personal whatsoever.. Just because you are melayu Islam, doesnt mean u will get my vote.. my vote will go towards candidates that will work for the","Nov 24, 2022"
@Lord_MoSBY,After giving some thought I'm convinced that Zahid Hamidi decision to form government with PH is the best decision not only for Umno but to Malaysia overall. Thank you,"Nov 22, 2022"
@Lorienmd,"Rasanya dh lama depa bertiga ni kamceng. I don’t see why not. Of all the figures in BN, KJ was among the loudest against 1MDB & Zahid alleged corruption. His tenure at sports ministry was suspect but was never prosecuted.",Jan 31
@Lucifer27531504,Why do you think Muhyidin will never work with umno to form a government? Because Mahathir told him not to. I'd say padan muka Mahathir...but also at the same time padan muka kita semua. Although I don't like him (Muhyidin) he's still the safest bet. Anwar/Zahid pack was not new.,"Nov 24, 2022"
@LuckyDurian,Some things for their followers on GLCs that's the bargain like Zahid umno if there's no bargain as there's no sure thing Anwar will last... Anwar needed everything to hold on that's facts... Even now political appointees also ada positions which election promises dah broken..,May 12
@LuckyDurian,"Such exemption was machinated Undoubtedly for least two reason, for PH in power and umno plus Zahid  Beholden to Anwar and PH... Not dap as such machination definitely dap wasn't being Preinformed  about it initially, being treated like second-class items.. So ludicrous...",Mar 8
@LuckyDurian,The next appointment will be umno Zahid will be PM11... Rightfully and Assertively ...,May 2
@LuckyDurian,Whom'll know umno Zahid could be PM11 soon.,May 2
@LuckyDurian,Whom'll know umno Zahid will be PM soon as their man already heading MATRADE unknowingly.,May 2
@LuckyDurian,Yes-Yes-Yes as maybe umno Zahid will be PM soon.,May 2
@LuffyMluffy19,"I dont think DSAI got any choice. This is Unity Gov. It looks like any formation of gov before, but the truth is each party suggest few names to DSAI to assign portfolios. DSAI got limited power here. Just like BN suggest Zahid, and GPS suggest Fadilah.","Dec 16, 2022"
@LukeSkypixel,"In any battle, we need a miracle. In our battle, Zahid Hamidi is the miracle.","Nov 27, 2022"
@LukeSkypixel,"People who are blaming PM for taking Zahid are illiterate of the political situation. Being in politic is about being pragmatic.

The pact made by ph and bn is just a marriage of convenience to form a gov. If ph didnt, then your Abah will still take zahid, even worse","Dec 8, 2022"
@LuqmanUmar_,"Anwar zahid memang dah agree awai2 I'd say. Orang paling calm + first yang claim dia ada majority after result was announced is anwar 
Not to mention the meeting was held dekat seri pacific (hotel owned by umno), so who come to who

In conclusion, dari awal set 2 tu dah pakat","Nov 27, 2022"
@Luqy31,"Zahid hamidi, you totally fucked up ","Nov 21, 2022"
@Lv80Necromancer,"So if Zahid Hamidi gets convicted, there'll be a cabinet reshuffle? Is that the real plan all along?

Slippery slope.","Dec 2, 2022"
@MAHAGURU58,"Yes, but don't forget that Zahid Hamidi was instrumental in getting the additional number of seats for Anwar Ibrahim to be elected as the new Prime Minister of Malaysia. Without the forced compliance of the BN MPs, it would have been a different story.","Nov 25, 2022"
@MARTINUSMITAN69,"My Theory, Tun is trying to infiltrate UMNO once again. Recently he step down from PEJUANG and at the same times criticised current gov which is lead my DS Anwar and Zahid. Interestingly UMNO is about to held a GM real soon. Tun got nothing to lose at this point.","Dec 26, 2022"
@MASH1392,"Yap. PH and Anwar doesn’t have any choice. List of ministers been submitted by BN need to be accepted since it is been agreed among the BN members. In the meantime to ensure Anwar have the support,Zahid need to be UMNO president no matter what.Otherwise PN+BN will be rulling next","Dec 3, 2022"
@MDiviewcomm,Did u know that Padang Serai is PH (PKR) stronghold? They’re not rejecting Zahid Hamidi but Anwar - because he lied.,"Dec 8, 2022"
@MG92__2,"I seriously cannot believe in a reality where Jamal Yunos and Zahid Hamidi are defenders of democracy.

Cometh the hour, cometh the man Jamal showing more statesmanship than an Oxford educated snake.

Tu lah. Don’t just like people because they sound like you.","Nov 23, 2022"
@MHHBJA2005,"BN may be able to support PN if Zahid is removed from the BN-UMNO post. But for this time, let's assume that is impossible because the slogan ""No Anwar, No DAP"" brings a two-faced gutter that twists the situation.","Dec 2, 2022"
@MHHBJA2005,"Democracy may be saved. However, due to BN-PH's different ideologies, most voters who voted for the party may feel that everything is wrong. If PN has a problem with BN, it consists of Ahmad Zahid's faction. If he is afraid of Islam, Allah will determine the path of justice.","Nov 21, 2022"
@MHHBJA2005,"I suggest someone to make a petition to sack him by pressure Agong if normalization with Israel escalestes in another phase of geopolitical crisis. I can feel experience of polarization & banana republic one day. But, does that mean PN will get chance (If Zahid sacked from BN)?","Nov 28, 2022"
@MHHBJA2005,"I think UMNO will be buried. That's why if Zahid only talks, what about LGE? Syed Saddiq & Wan Saiful were also victims.",Feb 26
@MHHBJA2005,"If it's like this, I can see the potential success of DSAI's popularity will decline because Wak Jahid is one of the controversial people in the corruption case. Zahid is power crazy in UMNO position.","Dec 2, 2022"
@MHHBJA2005,"MP Pasir Gudang, Hasan Karim is speaking out, don't let PM Anwar defend Zahid Komedi.

I think we have to wait and see. The BN & PH governments may be desperate if some fall due to 6 PRNs. The song Hoi Hoi Ya Hoi can also be affected by PN. Anyway, look at how Wan Saiful is now.",Feb 22
@MHHBJA2005,"When DSAI defended Zahid Komedi, it's a sad to see Abah Muhyiddin being dragged in the Court until felt bad.

Thanks to the Minister of Home Affairs for the damage to UMNO & RoS against the govt.

And, don't equate us right-wing extremists with other populist Christian extremes.",Mar 9
@MHHBJA2005,"Zahid was dreaming about Najib. When I think back, even PRN BN UNNO wants to kneel down to PH PKR & PH DAP. I can't wait to see the episode of the destruction of this politician.",Jun 11
@MHHBJA2005,"only if Allah knows that. For now, the crisis have been resolved. But, 2nd phase could be occured. Bersih & PN are unhappy. What if the anti-hopping law could giving a serious potentioal like if BN members are against Anwar & Zahid forreasons? 2 possibilities is, resign or sack.","Dec 3, 2022"
@MHelmiMH,Huh?? you got it wrong. the other way around. PH choose Zahid (AI & ZH mutually choose each other). PN choose some BN MP,"Nov 23, 2022"
@MNowNews,"Umno president @DrZahidHamidi returns as deputy prime minister, confirming speculation of 'court cluster' in @anwaribrahim’s Cabinet.

#MalaysiaNow #MNow #News #Malaysia #CabinetDecisions #cabinet #AnwarIbrahimPM10 #zahidhamidi","Dec 2, 2022"
@MOHAMMADILHAMI5,DEFINITELY NOT FOR UMMO ZAHID HAMIDI,May 22
@MOHAMMADILHAMI5,DEI ANUAR IBRAHIM ZAHID HAMIDI WHAT ABOUT MUSIC INDUSTRY,"Dec 2, 2022"
@MOHAMMADILHAMI5,IT'S SIMPLE TO KILL ANUAR IBRAHIM ZAHID HAMIDI,"Dec 2, 2022"
@MOHAMMADILHAMI5,"SALAM SEJAHTERA ANUAR IBRAHIM ZAHID HAMIDI BOTH OG
F YOU ATE PENGKHIANAT TROUBLE MAKER AND YOU BOTH QUESTION ALL IN TROUBLE ONLY BOTH OF YOU AND PEROMPAK CINA DIKERAJAAN MALAYSIA","Dec 20, 2022"
@MOHAMMADILHAMI5,SALAM SEJAHTERA TUN DR.MAHATHIR MOHAMAD WORKED THINGS ON THE RIGHT MANNER ANUAR IBRAHIM AND HIS DAUGHTER MESSED EVERYTHING IN  AS SAID UNMO FOR MALAY BEEN LONG TUN THE MESSED CAUSED BY ANUAR IBRAHIM ZAHID HAMIDI,Feb 15
@MOHAMMADILHAMI5,SALAM THEY EVEN CONNED SCAMMED SAUDARA ZAHID HAMIDI,Mar 24
@MOHAMMADILHAMI5,ZAHID HAMIDI BASIC KNOWLEDGE PRO 5,May 22
@MRaloha68443652,Zahid out BN more better than PH..,Mar 27
@MSallehuddin05,PN + BN wont work sbb voter and demographic are about the same. PH + BN also wont work since PAU after this is likely to throw zahid out and might be in jail too. So best bet is borneo. But PN must have BN since borneo alone wont make up the number. GPS pula taknak DAP,"Nov 21, 2022"
@MTweets98,"As much as I support DS Anwar Ibrahim, I believe in observance of good governance, PM and DPM should not hold double positions in the cabinet. 

*can someone please tell me what is zahid hamidi and tengku zafrul doing in there? LMFAO*","Dec 2, 2022"
@MURUGAN72752261,"As claimed by Zahid Hamidi, he should be given a fair trial","Dec 2, 2022"
@MURUGAN72752261,Aura Dato Zahid Hamidi semakin berubah towards Compassionate and Love ,"Dec 7, 2022"
@MURUGAN72752261,Give Dato Zahid Hamidi a fair trial then we know who was behind to tarnished his reputation.,"Dec 7, 2022"
@MURUGAN72752261,"I hope Zahid Hamidi will do the right thing, percaya lah","Dec 1, 2022"
@MURUGAN72752261,"I personally don't care what this guy to say, I welcome Zahid Hamidi as DPM because he has a a whole non malays happy and keep the country administration in harmony.","Nov 30, 2022"
@MURUGAN72752261,Let's Dato Zahid Hamidi have a fair trial,"Nov 30, 2022"
@MURUGAN72752261,Must thank to Zahid Hamidi as well,"Nov 25, 2022"
@MYZorg,"Secondly, former Baling MP Abdul Azeez  Abdul Rahim is the new chairman of the Kedah Regional Development Authority (Keda), as confirmed by the Rural and Regional Development Minister and DPM Ahmad Zahid Hamidi.",Apr 10
@MY_MilliFalcon,"Zahid’s strategy backfired spectacularly - the man got arrogant after seeing big wins in JHR and MLK and thought the nation would send his party back to dominant power…

Who would have thought instead, BN suffered their worst ever GE performance! ","Nov 22, 2022"
@MacLimYK,"PH only has 81 seats (+1 from Muda). BN now also part of government. Due to corruption cases (especially Najib, Zahid), PH seems weak while trying to improve the governance. Not ideal but no choice. Now PN is trying to takeover with BN if ...",Apr 14
@Macopollo74,You all lucky still accept by UMNO under BN alliance. But UMNO people won’t forget MCA betrayed the BN and Ahmad Zahid. Whose care MCA still barking at the trees?,Jun 10
@Magicmush7,"I hope he's keeping an eye on BN while solidify support from S n S. But from past experience, I doubt it. I think he trust Zahid too much. Zahid doesn't control all of UMNO now, his influence is weak right now. Sabri, KJ, H2O even WKS is meeting PAS behind his back. TDGAF.","Nov 27, 2022"
@MaisaraMadeonus,The moment I saw Zahid Hamidi’s name. URGH ,"Dec 2, 2022"
@Malacire,"What Nazri did for Zahid/DSAI that warrants his appointment? We know its a political move/play. His votes might have somehow secured the PH gov's position. Anyways, PH teaming up with Umno is a joke before, but its not now. So, Nazri is amb.for Msia. is in line with status-quo.",Feb 10
@MalayBitcoiner,And I don’t understand…Anwar says he wants good governance but how is his cabinet going to show that with Zahid Hamidi around…He has court cases ffs!For corruptions! It’s gonna be a chaotic government la…trust me,"Dec 2, 2022"
